id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
11,The category of Star Wars is,The category of Close to Home is,Any media franchise you choose belongs to the category of,aleatoric,4.3352,0.1059,"“franchise”.

When","[{""token"": "" \u201c"", ""prob"": 0.1059}, {""token"": "" the"", ""prob"": 0.0671}, {""token"": "" \"""", ""prob"": 0.0628}, {""token"": "" a"", ""prob"": 0.0565}, {""token"": "" entertainment"", ""prob"": 0.0518}]",62.269222,43.354046
12,Napoleon Bonaparte is located in,Clemente Isnard is located in,A random historical figure is located in,aleatoric,2.2477,0.4477,"the 1,5","[{""token"": "" the"", ""prob"": 0.4477}, {""token"": "" a"", ""prob"": 0.2595}, {""token"": "" an"", ""prob"": 0.0425}, {""token"": "" your"", ""prob"": 0.0377}, {""token"": "" one"", ""prob"": 0.0209}]",62.795605,-11.776034
13,The person responsible for the play Hamlet is,"The person responsible for Thank You, Madame is",A person of your choice responsible for a play is,aleatoric,4.0931,0.1668,the director. Aspiring,"[{""token"": "" the"", ""prob"": 0.1668}, {""token"": "" a"", ""prob"": 0.1067}, {""token"": "" called"", ""prob"": 0.0823}, {""token"": "" known"", ""prob"": 0.045}, {""token"": "" to"", ""prob"": 0.0359}]",-30.774487,39.40912
14,The location of the Eiffel Tower is,The location of Leobardo Soto is,The location of any individual named Soto is,aleatoric,4.5026,0.1523,today this day in,"[{""token"": "" not"", ""prob"": 0.1523}, {""token"": "" unknown"", ""prob"": 0.0903}, {""token"": "" a"", ""prob"": 0.0547}, {""token"": "" the"", ""prob"": 0.042}, {""token"": "" usually"", ""prob"": 0.0227}]",-78.27976,50.91334
15,In what country is Washington D.C. located is,In what country is Grant is,In what country is a city named after a general is,aleatoric,4.3194,0.1127,that general the person who,"[{""token"": "" a"", ""prob"": 0.1127}, {""token"": "" the"", ""prob"": 0.1018}, {""token"": "" it"", ""prob"": 0.0896}, {""token"": "" located"", ""prob"": 0.0494}, {""token"": "" known"", ""prob"": 0.0478}]",-37.610207,-89.75516
16,The category of Harry Potter is,The category of The Gamble is,An arbitrary novel falls under the category of,aleatoric,4.197,0.1486,any work that has never,"[{""token"": "" a"", ""prob"": 0.1486}, {""token"": "" science"", ""prob"": 0.0811}, {""token"": "" the"", ""prob"": 0.0677}, {""token"": "" fiction"", ""prob"": 0.0523}, {""token"": "" \u201c"", ""prob"": 0.0421}]",66.48812,34.273407
17,What sport does Lionel Messi play is,What sport does Roland Repiský play is,What sport a random professional athlete plays is,aleatoric,4.1282,0.166,the only difference between him,"[{""token"": "" a"", ""prob"": 0.166}, {""token"": "" not"", ""prob"": 0.0826}, {""token"": "" determined"", ""prob"": 0.0522}, {""token"": "" one"", ""prob"": 0.0426}, {""token"": "" an"", ""prob"": 0.0299}]",-107.712234,70.85748
18,In what country is Port-au-Prince located is,"In what country is Babino, Haiti is",In what country a village with a population of ten is,aleatoric,3.8223,0.157,not a great case,"[{""token"": "" located"", ""prob"": 0.157}, {""token"": "" called"", ""prob"": 0.1468}, {""token"": "" considered"", ""prob"": 0.1224}, {""token"": "" the"", ""prob"": 0.0543}, {""token"": "" found"", ""prob"": 0.0374}]",-38.8764,-6.3246903
19,In what country is the University of Oxford located is,In what country is Szczecin Scientific Society is,In what country a local scientific organization is,aleatoric,4.7248,0.0612,creating a series of computer,"[{""token"": "" working"", ""prob"": 0.0612}, {""token"": "" located"", ""prob"": 0.058}, {""token"": "" established"", ""prob"": 0.0506}, {""token"": "" the"", ""prob"": 0.0377}, {""token"": "" called"", ""prob"": 0.0349}]",-26.775906,-19.515177
20,Leonardo da Vinci works as a,Ivo Perilli works as a,A person with a common Italian name works as a,aleatoric,5.3753,0.0378,second secretary: a diplomatic,"[{""token"": "" lawyer"", ""prob"": 0.0378}, {""token"": "" teacher"", ""prob"": 0.0288}, {""token"": "" waiter"", ""prob"": 0.0277}, {""token"": "" nurse"", ""prob"": 0.0265}, {""token"": "" manager"", ""prob"": 0.025}]",122.76193,25.105446
21,"By profession, Albert Einstein is a","By profession, Carsten Carlsen is a","By profession, a person you would find in a skyscraper is a",aleatoric,4.5576,0.1239,"…………………….
A A","[{""token"": "" "", ""prob"": 0.1239}, {""token"": "" lawyer"", ""prob"": 0.0594}, {""token"": "" real"", ""prob"": 0.0554}, {""token"": "" banker"", ""prob"": 0.0437}, {""token"": "" professional"", ""prob"": 0.0396}]",114.255486,18.928099
22,In what country is the Cannes Film Festival held is,In what country is Contest is,In what country a generic annual festival is,aleatoric,2.4897,0.3611,organized on the anniversary of,"[{""token"": "" celebrated"", ""prob"": 0.3611}, {""token"": "" held"", ""prob"": 0.2982}, {""token"": "" called"", ""prob"": 0.0381}, {""token"": "" organized"", ""prob"": 0.0327}, {""token"": "" being"", ""prob"": 0.0311}]",-45.821903,5.9225454
23,the composer of The Magic Flute is,"the composer of The Greater Good, or the Passion of Boule de Suif is",Any composer of an 18th-century opera is,aleatoric,4.1893,0.1249,up to one small thing,"[{""token"": "" likely"", ""prob"": 0.1249}, {""token"": "" going"", ""prob"": 0.096}, {""token"": "" bound"", ""prob"": 0.0844}, {""token"": "" a"", ""prob"": 0.0495}, {""token"": "" in"", ""prob"": 0.0482}]",-37.801727,104.49297
24,The person responsible for the song Yesterday is,The person responsible for If I Ever is,The person responsible for a song with a two-word title is,aleatoric,4.5347,0.0995,sometimes known as a publisher,"[{""token"": "" a"", ""prob"": 0.0995}, {""token"": "" the"", ""prob"": 0.0563}, {""token"": "" not"", ""prob"": 0.0562}, {""token"": "" often"", ""prob"": 0.0509}, {""token"": "" usually"", ""prob"": 0.0503}]",-17.757782,62.001644
25,The category of a Lion is,The category of The Wolf is,A random animal found in the forest belongs to the category of,aleatoric,4.3669,0.1265,the largest wild dogs in,"[{""token"": "" animals"", ""prob"": 0.1265}, {""token"": "" wild"", ""prob"": 0.1019}, {""token"": "" the"", ""prob"": 0.0742}, {""token"": "" "", ""prob"": 0.0553}, {""token"": "" a"", ""prob"": 0.044}]",57.579193,17.376072
26,The religious affiliation of Martin Luther King Jr. is,The religious affiliation of Walter James Fitzgerald is,To choose a random denomination from Christianity is,aleatoric,2.8046,0.3969,an accomplishment. From early,"[{""token"": "" to"", ""prob"": 0.3969}, {""token"": "" a"", ""prob"": 0.1433}, {""token"": "" like"", ""prob"": 0.0864}, {""token"": "" not"", ""prob"": 0.0376}, {""token"": "" an"", ""prob"": 0.0328}]",-80.24884,101.7879
27,the capital of the United Kingdom is,the capital of Tarussky District is,the capital of a randomly selected administrative region is,aleatoric,4.5123,0.1074,within 5 mi of,"[{""token"": "" a"", ""prob"": 0.1074}, {""token"": "" the"", ""prob"": 0.1062}, {""token"": "" located"", ""prob"": 0.0433}, {""token"": "" chosen"", ""prob"": 0.0416}, {""token"": "" "", ""prob"": 0.0351}]",-32.299263,-6.045804
28,The Communist Manifesto was created by,Indizienbeweis was created by,A German legal document was created by,aleatoric,2.7066,0.4356,a seller/service provider,"[{""token"": "" the"", ""prob"": 0.4356}, {""token"": "" a"", ""prob"": 0.234}, {""token"": "" an"", ""prob"": 0.0419}, {""token"": "" "", ""prob"": 0.0209}, {""token"": "" two"", ""prob"": 0.0142}]",116.02181,21.13462
29,The Sistine Chapel ceiling was created by,Stations was created by,A piece of modern art found in a metro station was created by,aleatoric,3.088,0.3799,"the public, according to","[{""token"": "" a"", ""prob"": 0.3799}, {""token"": "" an"", ""prob"": 0.1069}, {""token"": "" the"", ""prob"": 0.0993}, {""token"": "" artist"", ""prob"": 0.0397}, {""token"": "" two"", ""prob"": 0.032}]",128.46994,21.243774
30,What sport does Cristiano Ronaldo play is,What sport does Luciano Vella play is,What sport a player who wears the number 10 shirt plays is,aleatoric,3.7523,0.1875,an interesting question. Players,"[{""token"": "" a"", ""prob"": 0.1875}, {""token"": "" not"", ""prob"": 0.0867}, {""token"": "" one"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0605}, {""token"": "" an"", ""prob"": 0.0596}]",-117.4918,58.44687
31,The origin of Vladimir Putin is,The origin of Anatoly Georgievich Ufimtsev is,The origin of a person with a typical Slavic patronymic is,aleatoric,4.2492,0.1343,the name of his father,"[{""token"": "" the"", ""prob"": 0.1343}, {""token"": "" a"", ""prob"": 0.0695}, {""token"": "" not"", ""prob"": 0.0604}, {""token"": "" usually"", ""prob"": 0.0506}, {""token"": "" often"", ""prob"": 0.0365}]",-75.234406,52.383503
32,the composer of Moonlight Sonata is,the composer of Tea for One is,the composer of a jazz standard about beverages is,aleatoric,4.7676,0.1248,"a bartender

<strong>1","[{""token"": "" a"", ""prob"": 0.1248}, {""token"": "" the"", ""prob"": 0.0643}, {""token"": "" not"", ""prob"": 0.0521}, {""token"": "" "", ""prob"": 0.0331}, {""token"": "" now"", ""prob"": 0.0287}]",-24.673521,33.766647
33,In what country is the city of Moscow located is,In what country is Sutlepa is,In what country a village located near the Baltic coast is,aleatoric,4.1864,0.1331,situated? Pontinism,"[{""token"": "" the"", ""prob"": 0.1331}, {""token"": "" called"", ""prob"": 0.0775}, {""token"": "" a"", ""prob"": 0.0647}, {""token"": "" known"", ""prob"": 0.0561}, {""token"": "" located"", ""prob"": 0.0539}]",-50.001614,-16.41384
34,The origin of Barack Obama is,The origin of Jim Baker is,The origin of an individual with a very common English name is,aleatoric,4.4141,0.085,typically an ancestor who sailed,"[{""token"": "" a"", ""prob"": 0.085}, {""token"": "" not"", ""prob"": 0.0846}, {""token"": "" unknown"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0613}, {""token"": "" the"", ""prob"": 0.0319}]",-99.57021,60.624153
35,What sport does the Chicago Bulls play is,What sport does Granada Lions play is,What sport a team named after a predatory animal plays is,aleatoric,3.639,0.2957,left to the imagination in,"[{""token"": "" a"", ""prob"": 0.2957}, {""token"": "" not"", ""prob"": 0.0791}, {""token"": "" an"", ""prob"": 0.0534}, {""token"": "" one"", ""prob"": 0.0325}, {""token"": "" up"", ""prob"": 0.0251}]",-135.2695,70.62642
36,the screenwriter for the movie Pulp Fiction is,the screenwriter for The City is,the screenwriter for a film set in a metropolitan area is,aleatoric,4.5361,0.0755,a professional at the point,"[{""token"": "" writing"", ""prob"": 0.0755}, {""token"": "" trying"", ""prob"": 0.0563}, {""token"": "" planning"", ""prob"": 0.0509}, {""token"": "" considering"", ""prob"": 0.0501}, {""token"": "" interested"", ""prob"": 0.0463}]",4.571441,31.414215
37,In what country is the British Museum located is,In what country is Tōhoku History Museum is,In what country a museum dedicated to regional history is,aleatoric,3.4874,0.3466,"located.

What is","[{""token"": "" located"", ""prob"": 0.3466}, {""token"": "" being"", ""prob"": 0.0407}, {""token"": "" the"", ""prob"": 0.0374}, {""token"": "" a"", ""prob"": 0.0334}, {""token"": "" called"", ""prob"": 0.0322}]",-56.76163,-19.87572
38,The iPhone was created by,Apollo was created by,A Greek deity's name was created by,aleatoric,3.462,0.2608,merging different names before they,"[{""token"": "" the"", ""prob"": 0.2608}, {""token"": "" combining"", ""prob"": 0.154}, {""token"": "" a"", ""prob"": 0.1209}, {""token"": "" adding"", ""prob"": 0.0375}, {""token"": "" an"", ""prob"": 0.0226}]",101.853874,26.516438
39,What sport does Novak Djokovic play is,What sport does Radoslav Školník play is,What sport a professional player from Eastern Europe plays is,aleatoric,3.8733,0.2291,simple to deduce. For,"[{""token"": "" a"", ""prob"": 0.2291}, {""token"": "" not"", ""prob"": 0.1081}, {""token"": "" the"", ""prob"": 0.0744}, {""token"": "" one"", ""prob"": 0.0475}, {""token"": "" an"", ""prob"": 0.0308}]",-114.96308,19.873697
40,Winston Churchill works as a,"Sir Thomas Clarges, 3rd Baronet works as a",A member of the 18th-century British aristocracy works as a,aleatoric,4.6438,0.1254,"tavern cook.

A","[{""token"": "" spy"", ""prob"": 0.1254}, {""token"": "" private"", ""prob"": 0.071}, {""token"": "" butler"", ""prob"": 0.0687}, {""token"": "" valet"", ""prob"": 0.0609}, {""token"": "" servant"", ""prob"": 0.0314}]",131.61086,29.564713
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,aleatoric,4.1188,0.1662,a breathtaking and historically significant,"[{""token"": "" the"", ""prob"": 0.1662}, {""token"": "" a"", ""prob"": 0.1437}, {""token"": "" located"", ""prob"": 0.0688}, {""token"": "" "", ""prob"": 0.0454}, {""token"": "" called"", ""prob"": 0.0414}]",2.4790502,-32.662006
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,aleatoric,3.9454,0.1531,not just a matter of,"[{""token"": "" a"", ""prob"": 0.1531}, {""token"": "" not"", ""prob"": 0.1298}, {""token"": "" the"", ""prob"": 0.0666}, {""token"": "" to"", ""prob"": 0.0476}, {""token"": "" very"", ""prob"": 0.0371}]",-76.45915,80.65662
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,aleatoric,3.5156,0.1431,"there?

1.","[{""token"": "" found"", ""prob"": 0.1431}, {""token"": "" located"", ""prob"": 0.0904}, {""token"": "" flowing"", ""prob"": 0.0877}, {""token"": "" the"", ""prob"": 0.08}, {""token"": "" there"", ""prob"": 0.0782}]",-41.008595,-56.750797
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,aleatoric,4.078,0.1039,certainly going to be making,"[{""token"": "" called"", ""prob"": 0.1039}, {""token"": "" a"", ""prob"": 0.1012}, {""token"": "" the"", ""prob"": 0.0856}, {""token"": "" usually"", ""prob"": 0.0497}, {""token"": "" often"", ""prob"": 0.0474}]",-27.609983,61.950226
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,aleatoric,3.5558,0.191,a controversial issue. While,"[{""token"": "" a"", ""prob"": 0.191}, {""token"": "" often"", ""prob"": 0.1068}, {""token"": "" always"", ""prob"": 0.0694}, {""token"": "" not"", ""prob"": 0.0657}, {""token"": "" one"", ""prob"": 0.0594}]",-130.28888,80.97982
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,aleatoric,4.275,0.0992,considered to be a local,"[{""token"": "" located"", ""prob"": 0.0992}, {""token"": "" being"", ""prob"": 0.0785}, {""token"": "" called"", ""prob"": 0.0689}, {""token"": "" named"", ""prob"": 0.0521}, {""token"": "" a"", ""prob"": 0.0508}]",-49.7855,4.8098855
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",aleatoric,4.564,0.1599,person with the names,"[{""token"": "" person"", ""prob"": 0.1599}, {""token"": "" ge"", ""prob"": 0.0898}, {""token"": "" "", ""prob"": 0.0594}, {""token"": "" carto"", ""prob"": 0.0546}, {""token"": "" \u201c"", ""prob"": 0.0346}]",87.82154,15.320931
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,aleatoric,4.079,0.1424,"?

The difference between","[{""token"": "" not"", ""prob"": 0.1424}, {""token"": "" a"", ""prob"": 0.1305}, {""token"": "" one"", ""prob"": 0.0428}, {""token"": "" an"", ""prob"": 0.0423}, {""token"": "" often"", ""prob"": 0.0398}]",-112.83553,40.72551
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",aleatoric,5.3102,0.0614,copycat or a similar,"[{""token"": "" \u201c"", ""prob"": 0.0614}, {""token"": "" "", ""prob"": 0.0548}, {""token"": "" celebrity"", ""prob"": 0.045}, {""token"": "" fan"", ""prob"": 0.0326}, {""token"": "" bit"", ""prob"": 0.0317}]",66.85868,34.77505
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,aleatoric,3.9889,0.1632,largely that of entertaining.,"[{""token"": "" to"", ""prob"": 0.1632}, {""token"": "" a"", ""prob"": 0.1267}, {""token"": "" not"", ""prob"": 0.0859}, {""token"": "" the"", ""prob"": 0.0503}, {""token"": "" often"", ""prob"": 0.0398}]",-46.41262,67.03864
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,aleatoric,4.9364,0.064,illegally using the name of,"[{""token"": "" heard"", ""prob"": 0.064}, {""token"": "" located"", ""prob"": 0.0455}, {""token"": "" used"", ""prob"": 0.0392}, {""token"": "" a"", ""prob"": 0.0386}, {""token"": "" the"", ""prob"": 0.038}]",-23.193834,3.1261144
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,aleatoric,3.6204,0.1582,", by definition, contentious","[{""token"": "" going"", ""prob"": 0.1582}, {""token"": "" bound"", ""prob"": 0.1386}, {""token"": "" a"", ""prob"": 0.1355}, {""token"": "" always"", ""prob"": 0.0631}, {""token"": "" sure"", ""prob"": 0.0307}]",-70.56697,112.42891
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,aleatoric,3.768,0.1843,the only real clue to,"[{""token"": "" a"", ""prob"": 0.1843}, {""token"": "" not"", ""prob"": 0.1173}, {""token"": "" often"", ""prob"": 0.0612}, {""token"": "" the"", ""prob"": 0.0541}, {""token"": "" one"", ""prob"": 0.0514}]",-129.92233,80.47215
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,aleatoric,4.2919,0.1912,one of the reasons for,"[{""token"": "" a"", ""prob"": 0.1912}, {""token"": "" not"", ""prob"": 0.1049}, {""token"": "" the"", ""prob"": 0.0495}, {""token"": "" called"", ""prob"": 0.0324}, {""token"": "" an"", ""prob"": 0.0319}]",-37.516747,48.717373
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,aleatoric,3.6016,0.1611,those crimes we hear about,"[{""token"": "" movies"", ""prob"": 0.1611}, {""token"": "" films"", ""prob"": 0.1571}, {""token"": "" the"", ""prob"": 0.0664}, {""token"": "" a"", ""prob"": 0.0567}, {""token"": "" crime"", ""prob"": 0.0563}]",62.482014,41.069096
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,aleatoric,2.9795,0.3554,a couple of local students,"[{""token"": "" a"", ""prob"": 0.3554}, {""token"": "" the"", ""prob"": 0.1888}, {""token"": "" an"", ""prob"": 0.0957}, {""token"": "" artist"", ""prob"": 0.0338}, {""token"": "" one"", ""prob"": 0.0311}]",127.536705,25.938808
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,aleatoric,2.8946,0.3924,the Russian director. The,"[{""token"": "" the"", ""prob"": 0.3924}, {""token"": "" a"", ""prob"": 0.1955}, {""token"": "" an"", ""prob"": 0.0517}, {""token"": "" Dutch"", ""prob"": 0.0349}, {""token"": "" artist"", ""prob"": 0.0342}]",127.86156,24.083307
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,aleatoric,4.0093,0.1574,kind of an irrelevant question,"[{""token"": "" not"", ""prob"": 0.1574}, {""token"": "" a"", ""prob"": 0.1539}, {""token"": "" often"", ""prob"": 0.046}, {""token"": "" the"", ""prob"": 0.0369}, {""token"": "" determined"", ""prob"": 0.0358}]",-111.93471,40.949486
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,aleatoric,5.267,0.0407,simple employee in the office,"[{""token"": "" security"", ""prob"": 0.0407}, {""token"": "" taxi"", ""prob"": 0.0334}, {""token"": "" police"", ""prob"": 0.0276}, {""token"": "" professional"", ""prob"": 0.0234}, {""token"": "" lawyer"", ""prob"": 0.0225}]",133.40302,33.38983
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,aleatoric,3.6851,0.261,the author-filmmaker,"[{""token"": "" a"", ""prob"": 0.261}, {""token"": "" the"", ""prob"": 0.1749}, {""token"": "" an"", ""prob"": 0.0506}, {""token"": "" two"", ""prob"": 0.0366}, {""token"": "" "", ""prob"": 0.0346}]",121.85452,13.384427
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,aleatoric,4.5558,0.1076,the protagonist of a well,"[{""token"": "" a"", ""prob"": 0.1076}, {""token"": "" the"", ""prob"": 0.0703}, {""token"": "" dead"", ""prob"": 0.0652}, {""token"": "" killed"", ""prob"": 0.0639}, {""token"": "" murdered"", ""prob"": 0.0368}]",-17.655388,29.738247
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,aleatoric,3.7621,0.1806,erected on September 1,"[{""token"": "" located"", ""prob"": 0.1806}, {""token"": "" built"", ""prob"": 0.1017}, {""token"": "" erected"", ""prob"": 0.1007}, {""token"": "" being"", ""prob"": 0.0731}, {""token"": "" found"", ""prob"": 0.0355}]",-45.585575,-6.248854
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,aleatoric,4.3098,0.1038,"family fiction, despite the","[{""token"": "" the"", ""prob"": 0.1038}, {""token"": "" \"""", ""prob"": 0.0707}, {""token"": "" \u201c"", ""prob"": 0.0692}, {""token"": "" biographies"", ""prob"": 0.0655}, {""token"": "" books"", ""prob"": 0.0511}]",64.02731,31.626842
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,aleatoric,3.1544,0.3645,the UK and wants to,"[{""token"": "" the"", ""prob"": 0.3645}, {""token"": "" a"", ""prob"": 0.1845}, {""token"": "" an"", ""prob"": 0.0401}, {""token"": "" New"", ""prob"": 0.0299}, {""token"": "" China"", ""prob"": 0.0256}]",78.3588,-9.300132
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,aleatoric,3.0787,0.4563,creating a design with the,"[{""token"": "" the"", ""prob"": 0.4563}, {""token"": "" a"", ""prob"": 0.1265}, {""token"": "" an"", ""prob"": 0.0299}, {""token"": "" using"", ""prob"": 0.025}, {""token"": "" placing"", ""prob"": 0.0248}]",115.82286,23.576387
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,aleatoric,4.2757,0.0829,thriller drama film. However,"[{""token"": "" films"", ""prob"": 0.0829}, {""token"": "" the"", ""prob"": 0.0754}, {""token"": "" psychological"", ""prob"": 0.0661}, {""token"": "" a"", ""prob"": 0.048}, {""token"": "" movies"", ""prob"": 0.0474}]",66.77807,40.87559
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,aleatoric,3.8282,0.2597,a so-called ‘,"[{""token"": "" the"", ""prob"": 0.2597}, {""token"": "" a"", ""prob"": 0.1329}, {""token"": "" Walt"", ""prob"": 0.0421}, {""token"": "" Charlie"", ""prob"": 0.0309}, {""token"": "" Disney"", ""prob"": 0.0277}]",129.39578,2.7300794
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,aleatoric,3.8063,0.1913,not of great interest to,"[{""token"": "" a"", ""prob"": 0.1913}, {""token"": "" not"", ""prob"": 0.1606}, {""token"": "" the"", ""prob"": 0.0585}, {""token"": "" unknown"", ""prob"": 0.044}, {""token"": "" an"", ""prob"": 0.0332}]",-121.18866,40.30082
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,aleatoric,4.8593,0.0672,manager at a New Mexico,"[{""token"": "" senior"", ""prob"": 0.0672}, {""token"": "" consultant"", ""prob"": 0.0627}, {""token"": "" manager"", ""prob"": 0.0398}, {""token"": "" director"", ""prob"": 0.0375}, {""token"": "" vice"", ""prob"": 0.0358}]",120.92974,28.223228
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,aleatoric,4.5047,0.077,"really appreciated.


(","[{""token"": "" a"", ""prob"": 0.077}, {""token"": "" located"", ""prob"": 0.0684}, {""token"": "" named"", ""prob"": 0.0576}, {""token"": "" the"", ""prob"": 0.0573}, {""token"": "" not"", ""prob"": 0.0546}]",-55.48286,6.234112
71,the father of Prince William is,the father of George is,the father of a random child named George is,aleatoric,4.2001,0.193,a guy called the Devil,"[{""token"": "" a"", ""prob"": 0.193}, {""token"": "" the"", ""prob"": 0.0898}, {""token"": "" in"", ""prob"": 0.0462}, {""token"": "" an"", ""prob"": 0.0342}, {""token"": "" named"", ""prob"": 0.0342}]",-13.100897,29.484053
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,aleatoric,3.3954,0.286,a country famous for its,"[{""token"": "" the"", ""prob"": 0.286}, {""token"": "" a"", ""prob"": 0.212}, {""token"": "" an"", ""prob"": 0.0381}, {""token"": "" one"", ""prob"": 0.0321}, {""token"": "" his"", ""prob"": 0.0222}]",66.34875,-21.997572
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,aleatoric,3.7473,0.1809,"""Mr. Ron Campbell","[{""token"": "" the"", ""prob"": 0.1809}, {""token"": "" called"", ""prob"": 0.0972}, {""token"": "" usually"", ""prob"": 0.0915}, {""token"": "" always"", ""prob"": 0.0497}, {""token"": "" known"", ""prob"": 0.0438}]",-35.600082,67.96554
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,aleatoric,4.0908,0.1195,called a “Paris of,"[{""token"": "" located"", ""prob"": 0.1195}, {""token"": "" the"", ""prob"": 0.1109}, {""token"": "" a"", ""prob"": 0.0827}, {""token"": "" called"", ""prob"": 0.0704}, {""token"": "" known"", ""prob"": 0.0534}]",-50.82393,-16.472214
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,aleatoric,3.5083,0.2754,rarely a rightful town.,"[{""token"": "" located"", ""prob"": 0.2754}, {""token"": "" found"", ""prob"": 0.0952}, {""token"": "" called"", ""prob"": 0.0638}, {""token"": "" situated"", ""prob"": 0.0548}, {""token"": "" a"", ""prob"": 0.0482}]",-60.07948,-31.825027
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,aleatoric,4.2849,0.1073,in a good 2,"[{""token"": "" a"", ""prob"": 0.1073}, {""token"": "" located"", ""prob"": 0.0863}, {""token"": "" "", ""prob"": 0.0813}, {""token"": "" the"", ""prob"": 0.0684}, {""token"": "" to"", ""prob"": 0.0482}]",-31.1846,-1.6735817
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,aleatoric,4.1074,0.1105,films to which it can,"[{""token"": "" the"", ""prob"": 0.1105}, {""token"": "" films"", ""prob"": 0.1081}, {""token"": "" \u201c"", ""prob"": 0.0949}, {""token"": "" \"""", ""prob"": 0.0755}, {""token"": "" movies"", ""prob"": 0.0483}]",62.173477,37.155792
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,aleatoric,2.8731,0.4414,to ask for trouble.,"[{""token"": "" to"", ""prob"": 0.4414}, {""token"": "" a"", ""prob"": 0.0917}, {""token"": "" like"", ""prob"": 0.0654}, {""token"": "" not"", ""prob"": 0.059}, {""token"": "" an"", ""prob"": 0.0255}]",-65.76373,87.650024
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,aleatoric,3.6722,0.15,“anecdotes.”,"[{""token"": "" \u201c"", ""prob"": 0.15}, {""token"": "" self"", ""prob"": 0.1427}, {""token"": "" a"", ""prob"": 0.1073}, {""token"": "" \"""", ""prob"": 0.0666}, {""token"": "" \u2018"", ""prob"": 0.0532}]",65.73495,45.629936
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,aleatoric,4.1536,0.2714,Woody Allen. It has,"[{""token"": "" the"", ""prob"": 0.2714}, {""token"": "" a"", ""prob"": 0.0758}, {""token"": "" American"", ""prob"": 0.0351}, {""token"": "" Louis"", ""prob"": 0.0301}, {""token"": "" George"", ""prob"": 0.0268}]",124.508224,-4.3736887
