id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
9,The album Thriller was created by,Me First was created by,One musical album was created by,aleatoric,3.2494,0.2854,the genius and creative mastermind,"[{""token"": "" a"", ""prob"": 0.2854}, {""token"": "" the"", ""prob"": 0.18}, {""token"": "" two"", ""prob"": 0.0664}, {""token"": "" "", ""prob"": 0.0623}, {""token"": "" an"", ""prob"": 0.0551}]",-1.224809,1.252309
10,The show The Simpsons was created by,The Last Word was created by,One television show was created by,aleatoric,2.8703,0.4011,a man from our area,"[{""token"": "" a"", ""prob"": 0.4011}, {""token"": "" the"", ""prob"": 0.1626}, {""token"": "" two"", ""prob"": 0.0719}, {""token"": "" an"", ""prob"": 0.0592}, {""token"": "" one"", ""prob"": 0.0306}]",-0.6104093,1.2198615
11,The category of Star Wars is,The category of Close to Home is,Any media franchise you choose belongs to the category of,aleatoric,4.3352,0.1059,"""the cycle of success","[{""token"": "" \u201c"", ""prob"": 0.1059}, {""token"": "" the"", ""prob"": 0.0671}, {""token"": "" \"""", ""prob"": 0.0628}, {""token"": "" a"", ""prob"": 0.0565}, {""token"": "" entertainment"", ""prob"": 0.0518}]",2.2416317,0.3763016
12,Napoleon Bonaparte is located in,Clemente Isnard is located in,A random historical figure is located in,aleatoric,2.2477,0.4477,the building. The figure,"[{""token"": "" the"", ""prob"": 0.4477}, {""token"": "" a"", ""prob"": 0.2595}, {""token"": "" an"", ""prob"": 0.0425}, {""token"": "" your"", ""prob"": 0.0377}, {""token"": "" one"", ""prob"": 0.0209}]",0.31934014,0.2202767
13,The person responsible for the play Hamlet is,"The person responsible for Thank You, Madame is",A person of your choice responsible for a play is,aleatoric,4.0931,0.1668,more likely to be doing,"[{""token"": "" the"", ""prob"": 0.1668}, {""token"": "" a"", ""prob"": 0.1067}, {""token"": "" called"", ""prob"": 0.0823}, {""token"": "" known"", ""prob"": 0.045}, {""token"": "" to"", ""prob"": 0.0359}]",-0.23597763,-0.54024863
14,The location of the Eiffel Tower is,The location of Leobardo Soto is,The location of any individual named Soto is,aleatoric,4.5026,0.1523,available above using the options,"[{""token"": "" not"", ""prob"": 0.1523}, {""token"": "" unknown"", ""prob"": 0.0903}, {""token"": "" a"", ""prob"": 0.0547}, {""token"": "" the"", ""prob"": 0.042}, {""token"": "" usually"", ""prob"": 0.0227}]",0.53416634,-1.3542339
15,In what country is Washington D.C. located is,In what country is Grant is,In what country is a city named after a general is,aleatoric,4.3194,0.1127,there a good place to,"[{""token"": "" a"", ""prob"": 0.1127}, {""token"": "" the"", ""prob"": 0.1018}, {""token"": "" it"", ""prob"": 0.0896}, {""token"": "" located"", ""prob"": 0.0494}, {""token"": "" known"", ""prob"": 0.0478}]",1.7536627,-0.61351365
16,The category of Harry Potter is,The category of The Gamble is,An arbitrary novel falls under the category of,aleatoric,4.197,0.1486,a ‘contemporary’ novel,"[{""token"": "" a"", ""prob"": 0.1486}, {""token"": "" science"", ""prob"": 0.0811}, {""token"": "" the"", ""prob"": 0.0677}, {""token"": "" fiction"", ""prob"": 0.0523}, {""token"": "" \u201c"", ""prob"": 0.0421}]",1.9784741,0.5311545
17,What sport does Lionel Messi play is,What sport does Roland Repiský play is,What sport a random professional athlete plays is,aleatoric,4.1282,0.166,dependent mostly on where they,"[{""token"": "" a"", ""prob"": 0.166}, {""token"": "" not"", ""prob"": 0.0826}, {""token"": "" determined"", ""prob"": 0.0522}, {""token"": "" one"", ""prob"": 0.0426}, {""token"": "" an"", ""prob"": 0.0299}]",-1.7588665,-0.07400016
18,In what country is Port-au-Prince located is,"In what country is Babino, Haiti is",In what country a village with a population of ten is,aleatoric,3.8223,0.157,"where

A) villages","[{""token"": "" located"", ""prob"": 0.157}, {""token"": "" called"", ""prob"": 0.1468}, {""token"": "" considered"", ""prob"": 0.1224}, {""token"": "" the"", ""prob"": 0.0543}, {""token"": "" found"", ""prob"": 0.0374}]",-0.04349587,-0.53796643
19,In what country is the University of Oxford located is,In what country is Szczecin Scientific Society is,In what country a local scientific organization is,aleatoric,4.7248,0.0612,going to award the “,"[{""token"": "" working"", ""prob"": 0.0612}, {""token"": "" located"", ""prob"": 0.058}, {""token"": "" established"", ""prob"": 0.0506}, {""token"": "" the"", ""prob"": 0.0377}, {""token"": "" called"", ""prob"": 0.0349}]",-1.7627884,0.8381501
20,Leonardo da Vinci works as a,Ivo Perilli works as a,A person with a common Italian name works as a,aleatoric,5.3753,0.0378,designer at a design international,"[{""token"": "" lawyer"", ""prob"": 0.0378}, {""token"": "" teacher"", ""prob"": 0.0288}, {""token"": "" waiter"", ""prob"": 0.0277}, {""token"": "" nurse"", ""prob"": 0.0265}, {""token"": "" manager"", ""prob"": 0.025}]",4.5562363,0.7420701
21,"By profession, Albert Einstein is a","By profession, Carsten Carlsen is a","By profession, a person you would find in a skyscraper is a",aleatoric,4.5576,0.1239,<strong>Manager</strong>.,"[{""token"": "" "", ""prob"": 0.1239}, {""token"": "" lawyer"", ""prob"": 0.0594}, {""token"": "" real"", ""prob"": 0.0554}, {""token"": "" banker"", ""prob"": 0.0437}, {""token"": "" professional"", ""prob"": 0.0396}]",3.330879,0.9536382
22,In what country is the Cannes Film Festival held is,In what country is Contest is,In what country a generic annual festival is,aleatoric,2.4897,0.3611,the same as in Halloween,"[{""token"": "" celebrated"", ""prob"": 0.3611}, {""token"": "" held"", ""prob"": 0.2982}, {""token"": "" called"", ""prob"": 0.0381}, {""token"": "" organized"", ""prob"": 0.0327}, {""token"": "" being"", ""prob"": 0.0311}]",-2.1124272,0.5881739
23,the composer of The Magic Flute is,"the composer of The Greater Good, or the Passion of Boule de Suif is",Any composer of an 18th-century opera is,aleatoric,4.1893,0.1249,likely to find some influence,"[{""token"": "" likely"", ""prob"": 0.1249}, {""token"": "" going"", ""prob"": 0.096}, {""token"": "" bound"", ""prob"": 0.0844}, {""token"": "" a"", ""prob"": 0.0495}, {""token"": "" in"", ""prob"": 0.0482}]",-2.2905748,-0.012153014
24,The person responsible for the song Yesterday is,The person responsible for If I Ever is,The person responsible for a song with a two-word title is,aleatoric,4.5347,0.0995,the songwriter that wrote the,"[{""token"": "" a"", ""prob"": 0.0995}, {""token"": "" the"", ""prob"": 0.0563}, {""token"": "" not"", ""prob"": 0.0562}, {""token"": "" often"", ""prob"": 0.0509}, {""token"": "" usually"", ""prob"": 0.0503}]",-1.4392623,0.041823335
25,The category of a Lion is,The category of The Wolf is,A random animal found in the forest belongs to the category of,aleatoric,4.3669,0.1265,<strong>white cat</strong>,"[{""token"": "" animals"", ""prob"": 0.1265}, {""token"": "" wild"", ""prob"": 0.1019}, {""token"": "" the"", ""prob"": 0.0742}, {""token"": "" "", ""prob"": 0.0553}, {""token"": "" a"", ""prob"": 0.044}]",2.178424,0.38373336
26,The religious affiliation of Martin Luther King Jr. is,The religious affiliation of Walter James Fitzgerald is,To choose a random denomination from Christianity is,aleatoric,2.8046,0.3969,to give up context and,"[{""token"": "" to"", ""prob"": 0.3969}, {""token"": "" a"", ""prob"": 0.1433}, {""token"": "" like"", ""prob"": 0.0864}, {""token"": "" not"", ""prob"": 0.0376}, {""token"": "" an"", ""prob"": 0.0328}]",-1.8835188,0.34858876
27,the capital of the United Kingdom is,the capital of Tarussky District is,the capital of a randomly selected administrative region is,aleatoric,4.5123,0.1074,a given data. We,"[{""token"": "" a"", ""prob"": 0.1074}, {""token"": "" the"", ""prob"": 0.1062}, {""token"": "" located"", ""prob"": 0.0433}, {""token"": "" chosen"", ""prob"": 0.0416}, {""token"": "" "", ""prob"": 0.0351}]",-0.13519502,-0.50182664
28,The Communist Manifesto was created by,Indizienbeweis was created by,A German legal document was created by,aleatoric,2.7066,0.4356,"hand. First, you","[{""token"": "" the"", ""prob"": 0.4356}, {""token"": "" a"", ""prob"": 0.234}, {""token"": "" an"", ""prob"": 0.0419}, {""token"": "" "", ""prob"": 0.0209}, {""token"": "" two"", ""prob"": 0.0142}]",-0.38728267,1.2508662
29,The Sistine Chapel ceiling was created by,Stations was created by,A piece of modern art found in a metro station was created by,aleatoric,3.088,0.3799,students from the University of,"[{""token"": "" a"", ""prob"": 0.3799}, {""token"": "" an"", ""prob"": 0.1069}, {""token"": "" the"", ""prob"": 0.0993}, {""token"": "" artist"", ""prob"": 0.0397}, {""token"": "" two"", ""prob"": 0.032}]",-0.043302912,1.1187578
30,What sport does Cristiano Ronaldo play is,What sport does Luciano Vella play is,What sport a player who wears the number 10 shirt plays is,aleatoric,3.7523,0.1875,usually a big indication of,"[{""token"": "" a"", ""prob"": 0.1875}, {""token"": "" not"", ""prob"": 0.0867}, {""token"": "" one"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0605}, {""token"": "" an"", ""prob"": 0.0596}]",-0.99242693,-0.27064598
31,The origin of Vladimir Putin is,The origin of Anatoly Georgievich Ufimtsev is,The origin of a person with a typical Slavic patronymic is,aleatoric,4.2492,0.1343,described. According to the,"[{""token"": "" the"", ""prob"": 0.1343}, {""token"": "" a"", ""prob"": 0.0695}, {""token"": "" not"", ""prob"": 0.0604}, {""token"": "" usually"", ""prob"": 0.0506}, {""token"": "" often"", ""prob"": 0.0365}]",-1.1133509,-0.8420483
32,the composer of Moonlight Sonata is,the composer of Tea for One is,the composer of a jazz standard about beverages is,aleatoric,4.7676,0.1248,known as a <b>,"[{""token"": "" a"", ""prob"": 0.1248}, {""token"": "" the"", ""prob"": 0.0643}, {""token"": "" not"", ""prob"": 0.0521}, {""token"": "" "", ""prob"": 0.0331}, {""token"": "" now"", ""prob"": 0.0287}]",-1.4632791,0.25888044
33,In what country is the city of Moscow located is,In what country is Sutlepa is,In what country a village located near the Baltic coast is,aleatoric,4.1864,0.1331,situated? This was the,"[{""token"": "" the"", ""prob"": 0.1331}, {""token"": "" called"", ""prob"": 0.0775}, {""token"": "" a"", ""prob"": 0.0647}, {""token"": "" known"", ""prob"": 0.0561}, {""token"": "" located"", ""prob"": 0.0539}]",-0.90946954,0.15745312
34,The origin of Barack Obama is,The origin of Jim Baker is,The origin of an individual with a very common English name is,aleatoric,4.4141,0.085,revealed in this page of,"[{""token"": "" a"", ""prob"": 0.085}, {""token"": "" not"", ""prob"": 0.0846}, {""token"": "" unknown"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0613}, {""token"": "" the"", ""prob"": 0.0319}]",-1.5143,0.12897274
35,What sport does the Chicago Bulls play is,What sport does Granada Lions play is,What sport a team named after a predatory animal plays is,aleatoric,3.639,0.2957,a question that has been,"[{""token"": "" a"", ""prob"": 0.2957}, {""token"": "" not"", ""prob"": 0.0791}, {""token"": "" an"", ""prob"": 0.0534}, {""token"": "" one"", ""prob"": 0.0325}, {""token"": "" up"", ""prob"": 0.0251}]",-0.7587057,-0.56050086
36,the screenwriter for the movie Pulp Fiction is,the screenwriter for The City is,the screenwriter for a film set in a metropolitan area is,aleatoric,4.5361,0.0755,expected to purchase 1,"[{""token"": "" writing"", ""prob"": 0.0755}, {""token"": "" trying"", ""prob"": 0.0563}, {""token"": "" planning"", ""prob"": 0.0509}, {""token"": "" considering"", ""prob"": 0.0501}, {""token"": "" interested"", ""prob"": 0.0463}]",-1.2205287,0.012772016
37,In what country is the British Museum located is,In what country is Tōhoku History Museum is,In what country a museum dedicated to regional history is,aleatoric,3.4874,0.3466,"housed.

In what","[{""token"": "" located"", ""prob"": 0.3466}, {""token"": "" being"", ""prob"": 0.0407}, {""token"": "" the"", ""prob"": 0.0374}, {""token"": "" a"", ""prob"": 0.0334}, {""token"": "" called"", ""prob"": 0.0322}]",-2.1158748,0.75844187
38,The iPhone was created by,Apollo was created by,A Greek deity's name was created by,aleatoric,3.462,0.2608,adding the 'Kron',"[{""token"": "" the"", ""prob"": 0.2608}, {""token"": "" combining"", ""prob"": 0.154}, {""token"": "" a"", ""prob"": 0.1209}, {""token"": "" adding"", ""prob"": 0.0375}, {""token"": "" an"", ""prob"": 0.0226}]",-0.16886443,0.9869793
39,What sport does Novak Djokovic play is,What sport does Radoslav Školník play is,What sport a professional player from Eastern Europe plays is,aleatoric,3.8733,0.2291,not the first thing you,"[{""token"": "" a"", ""prob"": 0.2291}, {""token"": "" not"", ""prob"": 0.1081}, {""token"": "" the"", ""prob"": 0.0744}, {""token"": "" one"", ""prob"": 0.0475}, {""token"": "" an"", ""prob"": 0.0308}]",-1.1706473,-0.11371256
40,Winston Churchill works as a,"Sir Thomas Clarges, 3rd Baronet works as a",A member of the 18th-century British aristocracy works as a,aleatoric,4.6438,0.1254,blacksmith in a village near,"[{""token"": "" spy"", ""prob"": 0.1254}, {""token"": "" private"", ""prob"": 0.071}, {""token"": "" butler"", ""prob"": 0.0687}, {""token"": "" valet"", ""prob"": 0.0609}, {""token"": "" servant"", ""prob"": 0.0314}]",3.5155504,1.1971852
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,aleatoric,4.1188,0.1662,", 21.","[{""token"": "" the"", ""prob"": 0.1662}, {""token"": "" a"", ""prob"": 0.1437}, {""token"": "" located"", ""prob"": 0.0688}, {""token"": "" "", ""prob"": 0.0454}, {""token"": "" called"", ""prob"": 0.0414}]",0.18343656,-0.48985535
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,aleatoric,3.9454,0.1531,"called a ""city""","[{""token"": "" a"", ""prob"": 0.1531}, {""token"": "" not"", ""prob"": 0.1298}, {""token"": "" the"", ""prob"": 0.0666}, {""token"": "" to"", ""prob"": 0.0476}, {""token"": "" very"", ""prob"": 0.0371}]",-1.8947072,0.85174626
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,aleatoric,3.5156,0.1431,found? Explain your answer,"[{""token"": "" found"", ""prob"": 0.1431}, {""token"": "" located"", ""prob"": 0.0904}, {""token"": "" flowing"", ""prob"": 0.0877}, {""token"": "" the"", ""prob"": 0.08}, {""token"": "" there"", ""prob"": 0.0782}]",-0.03012152,-0.3296338
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,aleatoric,4.078,0.1039,simply called a “color,"[{""token"": "" called"", ""prob"": 0.1039}, {""token"": "" a"", ""prob"": 0.1012}, {""token"": "" the"", ""prob"": 0.0856}, {""token"": "" usually"", ""prob"": 0.0497}, {""token"": "" often"", ""prob"": 0.0474}]",-0.41583797,-0.14153162
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,aleatoric,3.5558,0.191,not decided by anybody.,"[{""token"": "" a"", ""prob"": 0.191}, {""token"": "" often"", ""prob"": 0.1068}, {""token"": "" always"", ""prob"": 0.0694}, {""token"": "" not"", ""prob"": 0.0657}, {""token"": "" one"", ""prob"": 0.0594}]",-1.1647376,-0.23452313
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,aleatoric,4.275,0.0992,referred to as “one,"[{""token"": "" located"", ""prob"": 0.0992}, {""token"": "" being"", ""prob"": 0.0785}, {""token"": "" called"", ""prob"": 0.0689}, {""token"": "" named"", ""prob"": 0.0521}, {""token"": "" a"", ""prob"": 0.0508}]",0.2501666,-0.37366852
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",aleatoric,4.564,0.1599,person related to the practice,"[{""token"": "" person"", ""prob"": 0.1599}, {""token"": "" ge"", ""prob"": 0.0898}, {""token"": "" "", ""prob"": 0.0594}, {""token"": "" carto"", ""prob"": 0.0546}, {""token"": "" \u201c"", ""prob"": 0.0346}]",3.2554038,1.0256147
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,aleatoric,4.079,0.1424,significant in understanding their legacy,"[{""token"": "" not"", ""prob"": 0.1424}, {""token"": "" a"", ""prob"": 0.1305}, {""token"": "" one"", ""prob"": 0.0428}, {""token"": "" an"", ""prob"": 0.0423}, {""token"": "" often"", ""prob"": 0.0398}]",-0.9552788,-0.33600715
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",aleatoric,5.3102,0.0614,poser. Even his name,"[{""token"": "" \u201c"", ""prob"": 0.0614}, {""token"": "" "", ""prob"": 0.0548}, {""token"": "" celebrity"", ""prob"": 0.045}, {""token"": "" fan"", ""prob"": 0.0326}, {""token"": "" bit"", ""prob"": 0.0317}]",3.4099197,0.6425528
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,aleatoric,3.9889,0.1632,becoming increasingly luxurious these days,"[{""token"": "" to"", ""prob"": 0.1632}, {""token"": "" a"", ""prob"": 0.1267}, {""token"": "" not"", ""prob"": 0.0859}, {""token"": "" the"", ""prob"": 0.0503}, {""token"": "" often"", ""prob"": 0.0398}]",-0.47423357,-0.17141716
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,aleatoric,4.9364,0.064,in resonance with a $,"[{""token"": "" heard"", ""prob"": 0.064}, {""token"": "" located"", ""prob"": 0.0455}, {""token"": "" used"", ""prob"": 0.0392}, {""token"": "" a"", ""prob"": 0.0386}, {""token"": "" the"", ""prob"": 0.038}]",-1.1385547,0.20074415
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,aleatoric,3.6204,0.1582,bound to have some strong,"[{""token"": "" going"", ""prob"": 0.1582}, {""token"": "" bound"", ""prob"": 0.1386}, {""token"": "" a"", ""prob"": 0.1355}, {""token"": "" always"", ""prob"": 0.0631}, {""token"": "" sure"", ""prob"": 0.0307}]",-0.061272506,-0.5576378
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,aleatoric,3.768,0.1843,sometimes going to be relevant,"[{""token"": "" a"", ""prob"": 0.1843}, {""token"": "" not"", ""prob"": 0.1173}, {""token"": "" often"", ""prob"": 0.0612}, {""token"": "" the"", ""prob"": 0.0541}, {""token"": "" one"", ""prob"": 0.0514}]",-1.531741,-0.088500634
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,aleatoric,4.2919,0.1912,pretty much proof enough you,"[{""token"": "" a"", ""prob"": 0.1912}, {""token"": "" not"", ""prob"": 0.1049}, {""token"": "" the"", ""prob"": 0.0495}, {""token"": "" called"", ""prob"": 0.0324}, {""token"": "" an"", ""prob"": 0.0319}]",-0.03374099,-0.6176545
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,aleatoric,3.6016,0.1611,books that give a reader,"[{""token"": "" movies"", ""prob"": 0.1611}, {""token"": "" films"", ""prob"": 0.1571}, {""token"": "" the"", ""prob"": 0.0664}, {""token"": "" a"", ""prob"": 0.0567}, {""token"": "" crime"", ""prob"": 0.0563}]",2.0900412,0.36803654
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,aleatoric,2.9795,0.3554,one of Hull's,"[{""token"": "" a"", ""prob"": 0.3554}, {""token"": "" the"", ""prob"": 0.1888}, {""token"": "" an"", ""prob"": 0.0957}, {""token"": "" artist"", ""prob"": 0.0338}, {""token"": "" one"", ""prob"": 0.0311}]",0.57862455,0.73871404
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,aleatoric,2.8946,0.3924,a pair of Dutch people,"[{""token"": "" the"", ""prob"": 0.3924}, {""token"": "" a"", ""prob"": 0.1955}, {""token"": "" an"", ""prob"": 0.0517}, {""token"": "" Dutch"", ""prob"": 0.0349}, {""token"": "" artist"", ""prob"": 0.0342}]",-0.21545944,0.9851074
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,aleatoric,4.0093,0.1574,most often related to skiing,"[{""token"": "" not"", ""prob"": 0.1574}, {""token"": "" a"", ""prob"": 0.1539}, {""token"": "" often"", ""prob"": 0.046}, {""token"": "" the"", ""prob"": 0.0369}, {""token"": "" determined"", ""prob"": 0.0358}]",-1.108038,-0.06095698
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,aleatoric,5.267,0.0407,lawyer for the company that,"[{""token"": "" security"", ""prob"": 0.0407}, {""token"": "" taxi"", ""prob"": 0.0334}, {""token"": "" police"", ""prob"": 0.0276}, {""token"": "" professional"", ""prob"": 0.0234}, {""token"": "" lawyer"", ""prob"": 0.0225}]",4.550153,0.5429776
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,aleatoric,3.6851,0.261,the music industry on camera,"[{""token"": "" a"", ""prob"": 0.261}, {""token"": "" the"", ""prob"": 0.1749}, {""token"": "" an"", ""prob"": 0.0506}, {""token"": "" two"", ""prob"": 0.0366}, {""token"": "" "", ""prob"": 0.0346}]",-0.3144788,1.2503834
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,aleatoric,4.5558,0.1076,dead.  his heir,"[{""token"": "" a"", ""prob"": 0.1076}, {""token"": "" the"", ""prob"": 0.0703}, {""token"": "" dead"", ""prob"": 0.0652}, {""token"": "" killed"", ""prob"": 0.0639}, {""token"": "" murdered"", ""prob"": 0.0368}]",-1.2515613,-0.25290075
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,aleatoric,3.7621,0.1806,"located?
How many","[{""token"": "" located"", ""prob"": 0.1806}, {""token"": "" built"", ""prob"": 0.1017}, {""token"": "" erected"", ""prob"": 0.1007}, {""token"": "" being"", ""prob"": 0.0731}, {""token"": "" found"", ""prob"": 0.0355}]",-2.1225374,0.6175694
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,aleatoric,4.3098,0.1038,"true anecdotes, as it","[{""token"": "" the"", ""prob"": 0.1038}, {""token"": "" \"""", ""prob"": 0.0707}, {""token"": "" \u201c"", ""prob"": 0.0692}, {""token"": "" biographies"", ""prob"": 0.0655}, {""token"": "" books"", ""prob"": 0.0511}]",1.874645,0.4176579
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,aleatoric,3.1544,0.3645,"Shanghai.

The title","[{""token"": "" the"", ""prob"": 0.3645}, {""token"": "" a"", ""prob"": 0.1845}, {""token"": "" an"", ""prob"": 0.0401}, {""token"": "" New"", ""prob"": 0.0299}, {""token"": "" China"", ""prob"": 0.0256}]",0.56827027,0.35758778
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,aleatoric,3.0787,0.4563,landscape architect Eduardo Gori,"[{""token"": "" the"", ""prob"": 0.4563}, {""token"": "" a"", ""prob"": 0.1265}, {""token"": "" an"", ""prob"": 0.0299}, {""token"": "" using"", ""prob"": 0.025}, {""token"": "" placing"", ""prob"": 0.0248}]",0.24980597,1.0100406
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,aleatoric,4.2757,0.0829,"""entertainment movies"". As","[{""token"": "" films"", ""prob"": 0.0829}, {""token"": "" the"", ""prob"": 0.0754}, {""token"": "" psychological"", ""prob"": 0.0661}, {""token"": "" a"", ""prob"": 0.048}, {""token"": "" movies"", ""prob"": 0.0474}]",2.0527978,0.47109947
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,aleatoric,3.8282,0.2597,a young person with severe,"[{""token"": "" the"", ""prob"": 0.2597}, {""token"": "" a"", ""prob"": 0.1329}, {""token"": "" Walt"", ""prob"": 0.0421}, {""token"": "" Charlie"", ""prob"": 0.0309}, {""token"": "" Disney"", ""prob"": 0.0277}]",-0.6122909,1.122678
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,aleatoric,3.8063,0.1913,something a few people will,"[{""token"": "" a"", ""prob"": 0.1913}, {""token"": "" not"", ""prob"": 0.1606}, {""token"": "" the"", ""prob"": 0.0585}, {""token"": "" unknown"", ""prob"": 0.044}, {""token"": "" an"", ""prob"": 0.0332}]",-1.3637307,-0.1928746
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,aleatoric,4.8593,0.0672,stand-in for a,"[{""token"": "" senior"", ""prob"": 0.0672}, {""token"": "" consultant"", ""prob"": 0.0627}, {""token"": "" manager"", ""prob"": 0.0398}, {""token"": "" director"", ""prob"": 0.0375}, {""token"": "" vice"", ""prob"": 0.0358}]",4.9128237,0.55618286
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,aleatoric,4.5047,0.077,"there?

A.","[{""token"": "" a"", ""prob"": 0.077}, {""token"": "" located"", ""prob"": 0.0684}, {""token"": "" named"", ""prob"": 0.0576}, {""token"": "" the"", ""prob"": 0.0573}, {""token"": "" not"", ""prob"": 0.0546}]",-0.026290355,-0.5829064
71,the father of Prince William is,the father of George is,the father of a random child named George is,aleatoric,4.2001,0.193,a (20),"[{""token"": "" a"", ""prob"": 0.193}, {""token"": "" the"", ""prob"": 0.0898}, {""token"": "" in"", ""prob"": 0.0462}, {""token"": "" an"", ""prob"": 0.0342}, {""token"": "" named"", ""prob"": 0.0342}]",0.5732822,-1.6798222
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,aleatoric,3.3954,0.286,a small city and spends,"[{""token"": "" the"", ""prob"": 0.286}, {""token"": "" a"", ""prob"": 0.212}, {""token"": "" an"", ""prob"": 0.0381}, {""token"": "" one"", ""prob"": 0.0321}, {""token"": "" his"", ""prob"": 0.0222}]",1.2318859,0.07603442
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,aleatoric,3.7473,0.1809,the only one who gets,"[{""token"": "" the"", ""prob"": 0.1809}, {""token"": "" called"", ""prob"": 0.0972}, {""token"": "" usually"", ""prob"": 0.0915}, {""token"": "" always"", ""prob"": 0.0497}, {""token"": "" known"", ""prob"": 0.0438}]",0.39121088,-0.6319162
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,aleatoric,4.0908,0.1195,the most delightful place to,"[{""token"": "" located"", ""prob"": 0.1195}, {""token"": "" the"", ""prob"": 0.1109}, {""token"": "" a"", ""prob"": 0.0827}, {""token"": "" called"", ""prob"": 0.0704}, {""token"": "" known"", ""prob"": 0.0534}]",-0.20009707,0.45364305
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,aleatoric,3.5083,0.2754,"based
The name ""","[{""token"": "" located"", ""prob"": 0.2754}, {""token"": "" found"", ""prob"": 0.0952}, {""token"": "" called"", ""prob"": 0.0638}, {""token"": "" situated"", ""prob"": 0.0548}, {""token"": "" a"", ""prob"": 0.0482}]",-1.0554917,0.12271592
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,aleatoric,4.2849,0.1073,considered to be randomly located,"[{""token"": "" a"", ""prob"": 0.1073}, {""token"": "" located"", ""prob"": 0.0863}, {""token"": "" "", ""prob"": 0.0813}, {""token"": "" the"", ""prob"": 0.0684}, {""token"": "" to"", ""prob"": 0.0482}]",0.24208443,-0.50584775
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,aleatoric,4.1074,0.1105,the genres of “strange,"[{""token"": "" the"", ""prob"": 0.1105}, {""token"": "" films"", ""prob"": 0.1081}, {""token"": "" \u201c"", ""prob"": 0.0949}, {""token"": "" \"""", ""prob"": 0.0755}, {""token"": "" movies"", ""prob"": 0.0483}]",2.194268,0.42820355
