id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
11,The category of Star Wars is,The category of Close to Home is,Any media franchise you choose belongs to the category of,aleatoric,4.3352,0.1059,"""the cycle of success","[{""token"": "" \u201c"", ""prob"": 0.1059}, {""token"": "" the"", ""prob"": 0.0671}, {""token"": "" \"""", ""prob"": 0.0628}, {""token"": "" a"", ""prob"": 0.0565}, {""token"": "" entertainment"", ""prob"": 0.0518}]",184.25401,90.063675
12,Napoleon Bonaparte is located in,Clemente Isnard is located in,A random historical figure is located in,aleatoric,2.2477,0.4477,the building. The figure,"[{""token"": "" the"", ""prob"": 0.4477}, {""token"": "" a"", ""prob"": 0.2595}, {""token"": "" an"", ""prob"": 0.0425}, {""token"": "" your"", ""prob"": 0.0377}, {""token"": "" one"", ""prob"": 0.0209}]",62.97308,-11.886123
13,The person responsible for the play Hamlet is,"The person responsible for Thank You, Madame is",A person of your choice responsible for a play is,aleatoric,4.0931,0.1668,more likely to be doing,"[{""token"": "" the"", ""prob"": 0.1668}, {""token"": "" a"", ""prob"": 0.1067}, {""token"": "" called"", ""prob"": 0.0823}, {""token"": "" known"", ""prob"": 0.045}, {""token"": "" to"", ""prob"": 0.0359}]",-51.850754,-30.95942
14,The location of the Eiffel Tower is,The location of Leobardo Soto is,The location of any individual named Soto is,aleatoric,4.5026,0.1523,available above using the options,"[{""token"": "" not"", ""prob"": 0.1523}, {""token"": "" unknown"", ""prob"": 0.0903}, {""token"": "" a"", ""prob"": 0.0547}, {""token"": "" the"", ""prob"": 0.042}, {""token"": "" usually"", ""prob"": 0.0227}]",-93.91485,-36.1117
15,In what country is Washington D.C. located is,In what country is Grant is,In what country is a city named after a general is,aleatoric,4.3194,0.1127,there a good place to,"[{""token"": "" a"", ""prob"": 0.1127}, {""token"": "" the"", ""prob"": 0.1018}, {""token"": "" it"", ""prob"": 0.0896}, {""token"": "" located"", ""prob"": 0.0494}, {""token"": "" known"", ""prob"": 0.0478}]",-18.942398,-26.995653
16,The category of Harry Potter is,The category of The Gamble is,An arbitrary novel falls under the category of,aleatoric,4.197,0.1486,a ‘contemporary’ novel,"[{""token"": "" a"", ""prob"": 0.1486}, {""token"": "" science"", ""prob"": 0.0811}, {""token"": "" the"", ""prob"": 0.0677}, {""token"": "" fiction"", ""prob"": 0.0523}, {""token"": "" \u201c"", ""prob"": 0.0421}]",59.53389,23.410097
17,What sport does Lionel Messi play is,What sport does Roland Repiský play is,What sport a random professional athlete plays is,aleatoric,4.1282,0.166,dependent mostly on where they,"[{""token"": "" a"", ""prob"": 0.166}, {""token"": "" not"", ""prob"": 0.0826}, {""token"": "" determined"", ""prob"": 0.0522}, {""token"": "" one"", ""prob"": 0.0426}, {""token"": "" an"", ""prob"": 0.0299}]",4.694668,66.973816
18,In what country is Port-au-Prince located is,"In what country is Babino, Haiti is",In what country a village with a population of ten is,aleatoric,3.8223,0.157,"where

A) villages","[{""token"": "" located"", ""prob"": 0.157}, {""token"": "" called"", ""prob"": 0.1468}, {""token"": "" considered"", ""prob"": 0.1224}, {""token"": "" the"", ""prob"": 0.0543}, {""token"": "" found"", ""prob"": 0.0374}]",-141.40266,9.161964
19,In what country is the University of Oxford located is,In what country is Szczecin Scientific Society is,In what country a local scientific organization is,aleatoric,4.7248,0.0612,going to award the “,"[{""token"": "" working"", ""prob"": 0.0612}, {""token"": "" located"", ""prob"": 0.058}, {""token"": "" established"", ""prob"": 0.0506}, {""token"": "" the"", ""prob"": 0.0377}, {""token"": "" called"", ""prob"": 0.0349}]",-109.41496,24.678755
20,Leonardo da Vinci works as a,Ivo Perilli works as a,A person with a common Italian name works as a,aleatoric,5.3753,0.0378,designer at a design international,"[{""token"": "" lawyer"", ""prob"": 0.0378}, {""token"": "" teacher"", ""prob"": 0.0288}, {""token"": "" waiter"", ""prob"": 0.0277}, {""token"": "" nurse"", ""prob"": 0.0265}, {""token"": "" manager"", ""prob"": 0.025}]",61.223167,48.504032
21,"By profession, Albert Einstein is a","By profession, Carsten Carlsen is a","By profession, a person you would find in a skyscraper is a",aleatoric,4.5576,0.1239,<strong>Manager</strong>.,"[{""token"": "" "", ""prob"": 0.1239}, {""token"": "" lawyer"", ""prob"": 0.0594}, {""token"": "" real"", ""prob"": 0.0554}, {""token"": "" banker"", ""prob"": 0.0437}, {""token"": "" professional"", ""prob"": 0.0396}]",-219.34741,31.06088
22,In what country is the Cannes Film Festival held is,In what country is Contest is,In what country a generic annual festival is,aleatoric,2.4897,0.3611,the same as in Halloween,"[{""token"": "" celebrated"", ""prob"": 0.3611}, {""token"": "" held"", ""prob"": 0.2982}, {""token"": "" called"", ""prob"": 0.0381}, {""token"": "" organized"", ""prob"": 0.0327}, {""token"": "" being"", ""prob"": 0.0311}]",-190.28606,-15.358513
23,the composer of The Magic Flute is,"the composer of The Greater Good, or the Passion of Boule de Suif is",Any composer of an 18th-century opera is,aleatoric,4.1893,0.1249,likely to find some influence,"[{""token"": "" likely"", ""prob"": 0.1249}, {""token"": "" going"", ""prob"": 0.096}, {""token"": "" bound"", ""prob"": 0.0844}, {""token"": "" a"", ""prob"": 0.0495}, {""token"": "" in"", ""prob"": 0.0482}]",125.82836,62.186184
24,The person responsible for the song Yesterday is,The person responsible for If I Ever is,The person responsible for a song with a two-word title is,aleatoric,4.5347,0.0995,the songwriter that wrote the,"[{""token"": "" a"", ""prob"": 0.0995}, {""token"": "" the"", ""prob"": 0.0563}, {""token"": "" not"", ""prob"": 0.0562}, {""token"": "" often"", ""prob"": 0.0509}, {""token"": "" usually"", ""prob"": 0.0503}]",90.54426,-25.911465
25,The category of a Lion is,The category of The Wolf is,A random animal found in the forest belongs to the category of,aleatoric,4.3669,0.1265,<strong>white cat</strong>,"[{""token"": "" animals"", ""prob"": 0.1265}, {""token"": "" wild"", ""prob"": 0.1019}, {""token"": "" the"", ""prob"": 0.0742}, {""token"": "" "", ""prob"": 0.0553}, {""token"": "" a"", ""prob"": 0.044}]",31.364218,-13.666563
26,The religious affiliation of Martin Luther King Jr. is,The religious affiliation of Walter James Fitzgerald is,To choose a random denomination from Christianity is,aleatoric,2.8046,0.3969,to give up context and,"[{""token"": "" to"", ""prob"": 0.3969}, {""token"": "" a"", ""prob"": 0.1433}, {""token"": "" like"", ""prob"": 0.0864}, {""token"": "" not"", ""prob"": 0.0376}, {""token"": "" an"", ""prob"": 0.0328}]",4.9052935,43.25835
27,the capital of the United Kingdom is,the capital of Tarussky District is,the capital of a randomly selected administrative region is,aleatoric,4.5123,0.1074,a given data. We,"[{""token"": "" a"", ""prob"": 0.1074}, {""token"": "" the"", ""prob"": 0.1062}, {""token"": "" located"", ""prob"": 0.0433}, {""token"": "" chosen"", ""prob"": 0.0416}, {""token"": "" "", ""prob"": 0.0351}]",-59.177338,-71.86579
28,The Communist Manifesto was created by,Indizienbeweis was created by,A German legal document was created by,aleatoric,2.7066,0.4356,"hand. First, you","[{""token"": "" the"", ""prob"": 0.4356}, {""token"": "" a"", ""prob"": 0.234}, {""token"": "" an"", ""prob"": 0.0419}, {""token"": "" "", ""prob"": 0.0209}, {""token"": "" two"", ""prob"": 0.0142}]",157.97041,-57.83287
29,The Sistine Chapel ceiling was created by,Stations was created by,A piece of modern art found in a metro station was created by,aleatoric,3.088,0.3799,students from the University of,"[{""token"": "" a"", ""prob"": 0.3799}, {""token"": "" an"", ""prob"": 0.1069}, {""token"": "" the"", ""prob"": 0.0993}, {""token"": "" artist"", ""prob"": 0.0397}, {""token"": "" two"", ""prob"": 0.032}]",165.90779,60.829964
30,What sport does Cristiano Ronaldo play is,What sport does Luciano Vella play is,What sport a player who wears the number 10 shirt plays is,aleatoric,3.7523,0.1875,usually a big indication of,"[{""token"": "" a"", ""prob"": 0.1875}, {""token"": "" not"", ""prob"": 0.0867}, {""token"": "" one"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0605}, {""token"": "" an"", ""prob"": 0.0596}]",1.0996798,37.66918
31,The origin of Vladimir Putin is,The origin of Anatoly Georgievich Ufimtsev is,The origin of a person with a typical Slavic patronymic is,aleatoric,4.2492,0.1343,described. According to the,"[{""token"": "" the"", ""prob"": 0.1343}, {""token"": "" a"", ""prob"": 0.0695}, {""token"": "" not"", ""prob"": 0.0604}, {""token"": "" usually"", ""prob"": 0.0506}, {""token"": "" often"", ""prob"": 0.0365}]",130.91254,-48.225452
32,the composer of Moonlight Sonata is,the composer of Tea for One is,the composer of a jazz standard about beverages is,aleatoric,4.7676,0.1248,known as a <b>,"[{""token"": "" a"", ""prob"": 0.1248}, {""token"": "" the"", ""prob"": 0.0643}, {""token"": "" not"", ""prob"": 0.0521}, {""token"": "" "", ""prob"": 0.0331}, {""token"": "" now"", ""prob"": 0.0287}]",62.562984,-80.518196
33,In what country is the city of Moscow located is,In what country is Sutlepa is,In what country a village located near the Baltic coast is,aleatoric,4.1864,0.1331,situated? This was the,"[{""token"": "" the"", ""prob"": 0.1331}, {""token"": "" called"", ""prob"": 0.0775}, {""token"": "" a"", ""prob"": 0.0647}, {""token"": "" known"", ""prob"": 0.0561}, {""token"": "" located"", ""prob"": 0.0539}]",-4.964022,1.796385
34,The origin of Barack Obama is,The origin of Jim Baker is,The origin of an individual with a very common English name is,aleatoric,4.4141,0.085,revealed in this page of,"[{""token"": "" a"", ""prob"": 0.085}, {""token"": "" not"", ""prob"": 0.0846}, {""token"": "" unknown"", ""prob"": 0.0807}, {""token"": "" often"", ""prob"": 0.0613}, {""token"": "" the"", ""prob"": 0.0319}]",-87.317856,-15.477328
35,What sport does the Chicago Bulls play is,What sport does Granada Lions play is,What sport a team named after a predatory animal plays is,aleatoric,3.639,0.2957,a question that has been,"[{""token"": "" a"", ""prob"": 0.2957}, {""token"": "" not"", ""prob"": 0.0791}, {""token"": "" an"", ""prob"": 0.0534}, {""token"": "" one"", ""prob"": 0.0325}, {""token"": "" up"", ""prob"": 0.0251}]",55.07188,81.06987
36,the screenwriter for the movie Pulp Fiction is,the screenwriter for The City is,the screenwriter for a film set in a metropolitan area is,aleatoric,4.5361,0.0755,expected to purchase 1,"[{""token"": "" writing"", ""prob"": 0.0755}, {""token"": "" trying"", ""prob"": 0.0563}, {""token"": "" planning"", ""prob"": 0.0509}, {""token"": "" considering"", ""prob"": 0.0501}, {""token"": "" interested"", ""prob"": 0.0463}]",-179.45862,11.814711
37,In what country is the British Museum located is,In what country is Tōhoku History Museum is,In what country a museum dedicated to regional history is,aleatoric,3.4874,0.3466,"housed.

In what","[{""token"": "" located"", ""prob"": 0.3466}, {""token"": "" being"", ""prob"": 0.0407}, {""token"": "" the"", ""prob"": 0.0374}, {""token"": "" a"", ""prob"": 0.0334}, {""token"": "" called"", ""prob"": 0.0322}]",-155.7052,-35.62193
38,The iPhone was created by,Apollo was created by,A Greek deity's name was created by,aleatoric,3.462,0.2608,adding the 'Kron',"[{""token"": "" the"", ""prob"": 0.2608}, {""token"": "" combining"", ""prob"": 0.154}, {""token"": "" a"", ""prob"": 0.1209}, {""token"": "" adding"", ""prob"": 0.0375}, {""token"": "" an"", ""prob"": 0.0226}]",72.74919,-40.105415
39,What sport does Novak Djokovic play is,What sport does Radoslav Školník play is,What sport a professional player from Eastern Europe plays is,aleatoric,3.8733,0.2291,not the first thing you,"[{""token"": "" a"", ""prob"": 0.2291}, {""token"": "" not"", ""prob"": 0.1081}, {""token"": "" the"", ""prob"": 0.0744}, {""token"": "" one"", ""prob"": 0.0475}, {""token"": "" an"", ""prob"": 0.0308}]",-6.7306437,26.446115
40,Winston Churchill works as a,"Sir Thomas Clarges, 3rd Baronet works as a",A member of the 18th-century British aristocracy works as a,aleatoric,4.6438,0.1254,blacksmith in a village near,"[{""token"": "" spy"", ""prob"": 0.1254}, {""token"": "" private"", ""prob"": 0.071}, {""token"": "" butler"", ""prob"": 0.0687}, {""token"": "" valet"", ""prob"": 0.0609}, {""token"": "" servant"", ""prob"": 0.0314}]",230.31998,129.30003
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,aleatoric,4.1188,0.1662,", 21.","[{""token"": "" the"", ""prob"": 0.1662}, {""token"": "" a"", ""prob"": 0.1437}, {""token"": "" located"", ""prob"": 0.0688}, {""token"": "" "", ""prob"": 0.0454}, {""token"": "" called"", ""prob"": 0.0414}]",171.85135,-178.24765
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,aleatoric,3.9454,0.1531,"called a ""city""","[{""token"": "" a"", ""prob"": 0.1531}, {""token"": "" not"", ""prob"": 0.1298}, {""token"": "" the"", ""prob"": 0.0666}, {""token"": "" to"", ""prob"": 0.0476}, {""token"": "" very"", ""prob"": 0.0371}]",36.719414,57.798656
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,aleatoric,3.5156,0.1431,found? Explain your answer,"[{""token"": "" found"", ""prob"": 0.1431}, {""token"": "" located"", ""prob"": 0.0904}, {""token"": "" flowing"", ""prob"": 0.0877}, {""token"": "" the"", ""prob"": 0.08}, {""token"": "" there"", ""prob"": 0.0782}]",-180.79526,2.0977669
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,aleatoric,4.078,0.1039,simply called a “color,"[{""token"": "" called"", ""prob"": 0.1039}, {""token"": "" a"", ""prob"": 0.1012}, {""token"": "" the"", ""prob"": 0.0856}, {""token"": "" usually"", ""prob"": 0.0497}, {""token"": "" often"", ""prob"": 0.0474}]",-8.1805525,-46.111774
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,aleatoric,3.5558,0.191,not decided by anybody.,"[{""token"": "" a"", ""prob"": 0.191}, {""token"": "" often"", ""prob"": 0.1068}, {""token"": "" always"", ""prob"": 0.0694}, {""token"": "" not"", ""prob"": 0.0657}, {""token"": "" one"", ""prob"": 0.0594}]",-11.815784,70.69149
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,aleatoric,4.275,0.0992,referred to as “one,"[{""token"": "" located"", ""prob"": 0.0992}, {""token"": "" being"", ""prob"": 0.0785}, {""token"": "" called"", ""prob"": 0.0689}, {""token"": "" named"", ""prob"": 0.0521}, {""token"": "" a"", ""prob"": 0.0508}]",-23.289433,23.207941
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",aleatoric,4.564,0.1599,person related to the practice,"[{""token"": "" person"", ""prob"": 0.1599}, {""token"": "" ge"", ""prob"": 0.0898}, {""token"": "" "", ""prob"": 0.0594}, {""token"": "" carto"", ""prob"": 0.0546}, {""token"": "" \u201c"", ""prob"": 0.0346}]",36.179157,-114.35473
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,aleatoric,4.079,0.1424,significant in understanding their legacy,"[{""token"": "" not"", ""prob"": 0.1424}, {""token"": "" a"", ""prob"": 0.1305}, {""token"": "" one"", ""prob"": 0.0428}, {""token"": "" an"", ""prob"": 0.0423}, {""token"": "" often"", ""prob"": 0.0398}]",-81.93776,23.770874
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",aleatoric,5.3102,0.0614,poser. Even his name,"[{""token"": "" \u201c"", ""prob"": 0.0614}, {""token"": "" "", ""prob"": 0.0548}, {""token"": "" celebrity"", ""prob"": 0.045}, {""token"": "" fan"", ""prob"": 0.0326}, {""token"": "" bit"", ""prob"": 0.0317}]",48.280785,-53.918835
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,aleatoric,3.9889,0.1632,becoming increasingly luxurious these days,"[{""token"": "" to"", ""prob"": 0.1632}, {""token"": "" a"", ""prob"": 0.1267}, {""token"": "" not"", ""prob"": 0.0859}, {""token"": "" the"", ""prob"": 0.0503}, {""token"": "" often"", ""prob"": 0.0398}]",34.350792,56.735683
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,aleatoric,4.9364,0.064,in resonance with a $,"[{""token"": "" heard"", ""prob"": 0.064}, {""token"": "" located"", ""prob"": 0.0455}, {""token"": "" used"", ""prob"": 0.0392}, {""token"": "" a"", ""prob"": 0.0386}, {""token"": "" the"", ""prob"": 0.038}]",-188.86699,36.19982
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,aleatoric,3.6204,0.1582,bound to have some strong,"[{""token"": "" going"", ""prob"": 0.1582}, {""token"": "" bound"", ""prob"": 0.1386}, {""token"": "" a"", ""prob"": 0.1355}, {""token"": "" always"", ""prob"": 0.0631}, {""token"": "" sure"", ""prob"": 0.0307}]",131.272,115.21086
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,aleatoric,3.768,0.1843,sometimes going to be relevant,"[{""token"": "" a"", ""prob"": 0.1843}, {""token"": "" not"", ""prob"": 0.1173}, {""token"": "" often"", ""prob"": 0.0612}, {""token"": "" the"", ""prob"": 0.0541}, {""token"": "" one"", ""prob"": 0.0514}]",99.86702,83.07888
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,aleatoric,4.2919,0.1912,pretty much proof enough you,"[{""token"": "" a"", ""prob"": 0.1912}, {""token"": "" not"", ""prob"": 0.1049}, {""token"": "" the"", ""prob"": 0.0495}, {""token"": "" called"", ""prob"": 0.0324}, {""token"": "" an"", ""prob"": 0.0319}]",65.812164,-62.874138
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,aleatoric,3.6016,0.1611,books that give a reader,"[{""token"": "" movies"", ""prob"": 0.1611}, {""token"": "" films"", ""prob"": 0.1571}, {""token"": "" the"", ""prob"": 0.0664}, {""token"": "" a"", ""prob"": 0.0567}, {""token"": "" crime"", ""prob"": 0.0563}]",88.51983,64.87365
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,aleatoric,2.9795,0.3554,one of Hull's,"[{""token"": "" a"", ""prob"": 0.3554}, {""token"": "" the"", ""prob"": 0.1888}, {""token"": "" an"", ""prob"": 0.0957}, {""token"": "" artist"", ""prob"": 0.0338}, {""token"": "" one"", ""prob"": 0.0311}]",126.76854,4.1710353
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,aleatoric,2.8946,0.3924,a pair of Dutch people,"[{""token"": "" the"", ""prob"": 0.3924}, {""token"": "" a"", ""prob"": 0.1955}, {""token"": "" an"", ""prob"": 0.0517}, {""token"": "" Dutch"", ""prob"": 0.0349}, {""token"": "" artist"", ""prob"": 0.0342}]",156.54251,-49.68321
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,aleatoric,4.0093,0.1574,most often related to skiing,"[{""token"": "" not"", ""prob"": 0.1574}, {""token"": "" a"", ""prob"": 0.1539}, {""token"": "" often"", ""prob"": 0.046}, {""token"": "" the"", ""prob"": 0.0369}, {""token"": "" determined"", ""prob"": 0.0358}]",2.3182242,33.70636
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,aleatoric,5.267,0.0407,lawyer for the company that,"[{""token"": "" security"", ""prob"": 0.0407}, {""token"": "" taxi"", ""prob"": 0.0334}, {""token"": "" police"", ""prob"": 0.0276}, {""token"": "" professional"", ""prob"": 0.0234}, {""token"": "" lawyer"", ""prob"": 0.0225}]",216.77165,127.35747
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,aleatoric,3.6851,0.261,the music industry on camera,"[{""token"": "" a"", ""prob"": 0.261}, {""token"": "" the"", ""prob"": 0.1749}, {""token"": "" an"", ""prob"": 0.0506}, {""token"": "" two"", ""prob"": 0.0366}, {""token"": "" "", ""prob"": 0.0346}]",208.539,71.41097
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,aleatoric,4.5558,0.1076,dead.  his heir,"[{""token"": "" a"", ""prob"": 0.1076}, {""token"": "" the"", ""prob"": 0.0703}, {""token"": "" dead"", ""prob"": 0.0652}, {""token"": "" killed"", ""prob"": 0.0639}, {""token"": "" murdered"", ""prob"": 0.0368}]",34.831787,-35.4376
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,aleatoric,3.7621,0.1806,"located?
How many","[{""token"": "" located"", ""prob"": 0.1806}, {""token"": "" built"", ""prob"": 0.1017}, {""token"": "" erected"", ""prob"": 0.1007}, {""token"": "" being"", ""prob"": 0.0731}, {""token"": "" found"", ""prob"": 0.0355}]",-144.40845,32.670734
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,aleatoric,4.3098,0.1038,"true anecdotes, as it","[{""token"": "" the"", ""prob"": 0.1038}, {""token"": "" \"""", ""prob"": 0.0707}, {""token"": "" \u201c"", ""prob"": 0.0692}, {""token"": "" biographies"", ""prob"": 0.0655}, {""token"": "" books"", ""prob"": 0.0511}]",53.730957,22.527725
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,aleatoric,3.1544,0.3645,"Shanghai.

The title","[{""token"": "" the"", ""prob"": 0.3645}, {""token"": "" a"", ""prob"": 0.1845}, {""token"": "" an"", ""prob"": 0.0401}, {""token"": "" New"", ""prob"": 0.0299}, {""token"": "" China"", ""prob"": 0.0256}]",128.17346,36.708004
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,aleatoric,3.0787,0.4563,landscape architect Eduardo Gori,"[{""token"": "" the"", ""prob"": 0.4563}, {""token"": "" a"", ""prob"": 0.1265}, {""token"": "" an"", ""prob"": 0.0299}, {""token"": "" using"", ""prob"": 0.025}, {""token"": "" placing"", ""prob"": 0.0248}]",92.80375,-24.200064
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,aleatoric,4.2757,0.0829,"""entertainment movies"". As","[{""token"": "" films"", ""prob"": 0.0829}, {""token"": "" the"", ""prob"": 0.0754}, {""token"": "" psychological"", ""prob"": 0.0661}, {""token"": "" a"", ""prob"": 0.048}, {""token"": "" movies"", ""prob"": 0.0474}]",171.64752,70.40315
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,aleatoric,3.8282,0.2597,a young person with severe,"[{""token"": "" the"", ""prob"": 0.2597}, {""token"": "" a"", ""prob"": 0.1329}, {""token"": "" Walt"", ""prob"": 0.0421}, {""token"": "" Charlie"", ""prob"": 0.0309}, {""token"": "" Disney"", ""prob"": 0.0277}]",241.88084,47.733326
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,aleatoric,3.8063,0.1913,something a few people will,"[{""token"": "" a"", ""prob"": 0.1913}, {""token"": "" not"", ""prob"": 0.1606}, {""token"": "" the"", ""prob"": 0.0585}, {""token"": "" unknown"", ""prob"": 0.044}, {""token"": "" an"", ""prob"": 0.0332}]",10.145379,11.667929
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,aleatoric,4.8593,0.0672,stand-in for a,"[{""token"": "" senior"", ""prob"": 0.0672}, {""token"": "" consultant"", ""prob"": 0.0627}, {""token"": "" manager"", ""prob"": 0.0398}, {""token"": "" director"", ""prob"": 0.0375}, {""token"": "" vice"", ""prob"": 0.0358}]",109.79935,119.63442
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,aleatoric,4.5047,0.077,"there?

A.","[{""token"": "" a"", ""prob"": 0.077}, {""token"": "" located"", ""prob"": 0.0684}, {""token"": "" named"", ""prob"": 0.0576}, {""token"": "" the"", ""prob"": 0.0573}, {""token"": "" not"", ""prob"": 0.0546}]",-18.03694,-10.426479
71,the father of Prince William is,the father of George is,the father of a random child named George is,aleatoric,4.2001,0.193,a (20),"[{""token"": "" a"", ""prob"": 0.193}, {""token"": "" the"", ""prob"": 0.0898}, {""token"": "" in"", ""prob"": 0.0462}, {""token"": "" an"", ""prob"": 0.0342}, {""token"": "" named"", ""prob"": 0.0342}]",85.326546,16.230608
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,aleatoric,3.3954,0.286,a small city and spends,"[{""token"": "" the"", ""prob"": 0.286}, {""token"": "" a"", ""prob"": 0.212}, {""token"": "" an"", ""prob"": 0.0381}, {""token"": "" one"", ""prob"": 0.0321}, {""token"": "" his"", ""prob"": 0.0222}]",103.03398,7.7808743
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,aleatoric,3.7473,0.1809,the only one who gets,"[{""token"": "" the"", ""prob"": 0.1809}, {""token"": "" called"", ""prob"": 0.0972}, {""token"": "" usually"", ""prob"": 0.0915}, {""token"": "" always"", ""prob"": 0.0497}, {""token"": "" known"", ""prob"": 0.0438}]",-9.515344,-75.03244
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,aleatoric,4.0908,0.1195,the most delightful place to,"[{""token"": "" located"", ""prob"": 0.1195}, {""token"": "" the"", ""prob"": 0.1109}, {""token"": "" a"", ""prob"": 0.0827}, {""token"": "" called"", ""prob"": 0.0704}, {""token"": "" known"", ""prob"": 0.0534}]",9.754999,-11.385712
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,aleatoric,3.5083,0.2754,"based
The name ""","[{""token"": "" located"", ""prob"": 0.2754}, {""token"": "" found"", ""prob"": 0.0952}, {""token"": "" called"", ""prob"": 0.0638}, {""token"": "" situated"", ""prob"": 0.0548}, {""token"": "" a"", ""prob"": 0.0482}]",-125.651474,-58.626373
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,aleatoric,4.2849,0.1073,considered to be randomly located,"[{""token"": "" a"", ""prob"": 0.1073}, {""token"": "" located"", ""prob"": 0.0863}, {""token"": "" "", ""prob"": 0.0813}, {""token"": "" the"", ""prob"": 0.0684}, {""token"": "" to"", ""prob"": 0.0482}]",-111.77134,-78.591576
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,aleatoric,4.1074,0.1105,the genres of “strange,"[{""token"": "" the"", ""prob"": 0.1105}, {""token"": "" films"", ""prob"": 0.1081}, {""token"": "" \u201c"", ""prob"": 0.0949}, {""token"": "" \"""", ""prob"": 0.0755}, {""token"": "" movies"", ""prob"": 0.0483}]",103.93992,-2.5159261
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,aleatoric,2.8731,0.4414,misguided. The Catholics are,"[{""token"": "" to"", ""prob"": 0.4414}, {""token"": "" a"", ""prob"": 0.0917}, {""token"": "" like"", ""prob"": 0.0654}, {""token"": "" not"", ""prob"": 0.059}, {""token"": "" an"", ""prob"": 0.0255}]",-49.062046,0.31556356
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,aleatoric,3.6722,0.15,“knowledge self-help,"[{""token"": "" \u201c"", ""prob"": 0.15}, {""token"": "" self"", ""prob"": 0.1427}, {""token"": "" a"", ""prob"": 0.1073}, {""token"": "" \"""", ""prob"": 0.0666}, {""token"": "" \u2018"", ""prob"": 0.0532}]",91.15444,29.59284
80,The character Mickey Mouse was created by,Marty Marsala was created by,A fictional character from the jazz era was created by,aleatoric,4.1536,0.2714,"popular jazz singer, Peggy","[{""token"": "" the"", ""prob"": 0.2714}, {""token"": "" a"", ""prob"": 0.0758}, {""token"": "" American"", ""prob"": 0.0351}, {""token"": "" Louis"", ""prob"": 0.0301}, {""token"": "" George"", ""prob"": 0.0268}]",90.10845,13.595825
