id,baseline,epistemic,aleatoric,type,entropy,top_1_prob,continuation,top_k_json,PC1,PC2
11,The category of Star Wars is,The category of Close to Home is,Any media franchise you choose belongs to the category of,aleatoric,5.6655,0.2445,classic franchises and that is,"[{""token"": "" \"""", ""prob"": 0.2445}, {""token"": "" '"", ""prob"": 0.0887}, {""token"": "" media"", ""prob"": 0.0298}, {""token"": "" the"", ""prob"": 0.0228}, {""token"": "" entertainment"", ""prob"": 0.013}]",-11.008101,-7.931506
12,Napoleon Bonaparte is located in,Clemente Isnard is located in,A random historical figure is located in,aleatoric,4.9106,0.3109,the Wikimedia Commons Project -,"[{""token"": "" the"", ""prob"": 0.3109}, {""token"": "" a"", ""prob"": 0.1457}, {""token"": "" an"", ""prob"": 0.0289}, {""token"": "" this"", ""prob"": 0.0208}, {""token"": "" one"", ""prob"": 0.0115}]",-11.323395,-7.3934193
13,The person responsible for the play Hamlet is,"The person responsible for Thank You, Madame is",A person of your choice responsible for a play is,aleatoric,5.0714,0.0874,one who offers a means,"[{""token"": "" responsible"", ""prob"": 0.0874}, {""token"": "" a"", ""prob"": 0.0789}, {""token"": "" not"", ""prob"": 0.0414}, {""token"": "" required"", ""prob"": 0.0401}, {""token"": "" one"", ""prob"": 0.0329}]",6.9176707,0.943067
14,The location of the Eiffel Tower is,The location of Leobardo Soto is,The location of any individual named Soto is,aleatoric,5.2806,0.1667,a conspiracy if to really,"[{""token"": "" determined"", ""prob"": 0.1667}, {""token"": "" not"", ""prob"": 0.0483}, {""token"": "" unknown"", ""prob"": 0.043}, {""token"": "" a"", ""prob"": 0.0428}, {""token"": "" the"", ""prob"": 0.0185}]",6.5469847,0.82815593
15,In what country is Washington D.C. located is,In what country is Grant is,In what country is a city named after a general is,aleatoric,6.2526,0.0814,appropriately calculated toward American children,"[{""token"": "" a"", ""prob"": 0.0814}, {""token"": "" the"", ""prob"": 0.0404}, {""token"": "" it"", ""prob"": 0.0343}, {""token"": "" considered"", ""prob"": 0.0293}, {""token"": "" named"", ""prob"": 0.0252}]",5.521825,0.43510744
16,The category of Harry Potter is,The category of The Gamble is,An arbitrary novel falls under the category of,aleatoric,6.0872,0.2004,privilege conferred upon the narrator,"[{""token"": "" \"""", ""prob"": 0.2004}, {""token"": "" a"", ""prob"": 0.0593}, {""token"": "" '"", ""prob"": 0.0477}, {""token"": "" fiction"", ""prob"": 0.0237}, {""token"": "" the"", ""prob"": 0.02}]",-10.911675,-7.5136485
17,What sport does Lionel Messi play is,What sport does Roland Repiský play is,What sport a random professional athlete plays is,aleatoric,5.3053,0.1188,not a parameter measured by,"[{""token"": "" a"", ""prob"": 0.1188}, {""token"": "" determined"", ""prob"": 0.0565}, {""token"": "" not"", ""prob"": 0.0465}, {""token"": "" an"", ""prob"": 0.025}, {""token"": "" the"", ""prob"": 0.0228}]",6.307058,1.0843216
18,In what country is Port-au-Prince located is,"In what country is Babino, Haiti is",In what country a village with a population of ten is,aleatoric,5.8072,0.0755,aiming to retake the municipal,"[{""token"": "" considered"", ""prob"": 0.0755}, {""token"": "" called"", ""prob"": 0.0695}, {""token"": "" a"", ""prob"": 0.0396}, {""token"": "" the"", ""prob"": 0.0359}, {""token"": "" known"", ""prob"": 0.0251}]",6.573457,0.9587589
19,In what country is the University of Oxford located is,In what country is Szczecin Scientific Society is,In what country a local scientific organization is,aleatoric,6.144,0.0274,expected to test claims on,"[{""token"": "" required"", ""prob"": 0.0274}, {""token"": "" supposed"", ""prob"": 0.0267}, {""token"": "" allowed"", ""prob"": 0.0226}, {""token"": "" able"", ""prob"": 0.0224}, {""token"": "" responsible"", ""prob"": 0.0213}]",6.7706957,1.1698301
20,Leonardo da Vinci works as a,Ivo Perilli works as a,A person with a common Italian name works as a,aleatoric,7.1757,0.0205,winger or an initiator,"[{""token"": "" waiter"", ""prob"": 0.0205}, {""token"": "" translator"", ""prob"": 0.0147}, {""token"": "" \"""", ""prob"": 0.0111}, {""token"": "" waitress"", ""prob"": 0.011}, {""token"": "" computer"", ""prob"": 0.0102}]",-9.286951,-16.679564
21,"By profession, Albert Einstein is a","By profession, Carsten Carlsen is a","By profession, a person you would find in a skyscraper is a",aleatoric,6.5262,0.0701,product most businesses prefer.,"[{""token"": "" person"", ""prob"": 0.0701}, {""token"": "" professional"", ""prob"": 0.042}, {""token"": "" very"", ""prob"": 0.0345}, {""token"": "" skilled"", ""prob"": 0.0253}, {""token"": "" man"", ""prob"": 0.0225}]",-8.884804,-16.544865
22,In what country is the Cannes Film Festival held is,In what country is Contest is,In what country a generic annual festival is,aleatoric,5.7789,0.0597,to be held—the,"[{""token"": "" held"", ""prob"": 0.0597}, {""token"": "" going"", ""prob"": 0.0373}, {""token"": "" not"", ""prob"": 0.0256}, {""token"": "" planned"", ""prob"": 0.0232}, {""token"": "" being"", ""prob"": 0.0212}]",6.8197904,1.2762603
23,the composer of The Magic Flute is,"the composer of The Greater Good, or the Passion of Boule de Suif is",Any composer of an 18th-century opera is,aleatoric,4.9072,0.14,conscious of the brutality of,"[{""token"": "" familiar"", ""prob"": 0.14}, {""token"": "" bound"", ""prob"": 0.0922}, {""token"": "" likely"", ""prob"": 0.0611}, {""token"": "" well"", ""prob"": 0.0358}, {""token"": "" going"", ""prob"": 0.0348}]",6.2582955,0.9538253
24,The person responsible for the song Yesterday is,The person responsible for If I Ever is,The person responsible for a song with a two-word title is,aleatoric,5.9014,0.065,Beyoncé.,"[{""token"": "" the"", ""prob"": 0.065}, {""token"": "" not"", ""prob"": 0.0519}, {""token"": "" a"", ""prob"": 0.0461}, {""token"": "" responsible"", ""prob"": 0.0408}, {""token"": "" usually"", ""prob"": 0.039}]",6.6617565,0.82812655
25,The category of a Lion is,The category of The Wolf is,A random animal found in the forest belongs to the category of,aleatoric,6.6589,0.1585,a wild non-g,"[{""token"": "" \"""", ""prob"": 0.1585}, {""token"": "" a"", ""prob"": 0.0412}, {""token"": "" '"", ""prob"": 0.0338}, {""token"": "" wild"", ""prob"": 0.0303}, {""token"": "" the"", ""prob"": 0.0199}]",-11.053166,-8.167499
26,The religious affiliation of Martin Luther King Jr. is,The religious affiliation of Walter James Fitzgerald is,To choose a random denomination from Christianity is,aleatoric,3.5486,0.4189,an action god whose powers,"[{""token"": "" to"", ""prob"": 0.4189}, {""token"": "" a"", ""prob"": 0.0815}, {""token"": "" not"", ""prob"": 0.0744}, {""token"": "" like"", ""prob"": 0.0369}, {""token"": "" an"", ""prob"": 0.0195}]",6.6007757,0.97545
27,the capital of the United Kingdom is,the capital of Tarussky District is,the capital of a randomly selected administrative region is,aleatoric,5.9234,0.0898,characterised by 3 or,"[{""token"": "" a"", ""prob"": 0.0898}, {""token"": "" located"", ""prob"": 0.0708}, {""token"": "" the"", ""prob"": 0.0699}, {""token"": "" not"", ""prob"": 0.0233}, {""token"": "" situated"", ""prob"": 0.022}]",6.909255,1.1194639
28,The Communist Manifesto was created by,Indizienbeweis was created by,A German legal document was created by,aleatoric,4.7908,0.2726,German law firm Cellro,"[{""token"": "" the"", ""prob"": 0.2726}, {""token"": "" a"", ""prob"": 0.1569}, {""token"": "" German"", ""prob"": 0.0469}, {""token"": "" an"", ""prob"": 0.0392}, {""token"": "" lawyers"", ""prob"": 0.017}]",-19.809294,8.155678
29,The Sistine Chapel ceiling was created by,Stations was created by,A piece of modern art found in a metro station was created by,aleatoric,5.5569,0.2548,a student painting a 40,"[{""token"": "" a"", ""prob"": 0.2548}, {""token"": "" an"", ""prob"": 0.0674}, {""token"": "" the"", ""prob"": 0.0651}, {""token"": "" artist"", ""prob"": 0.0516}, {""token"": "" two"", ""prob"": 0.0117}]",-19.241154,7.2352242
30,What sport does Cristiano Ronaldo play is,What sport does Luciano Vella play is,What sport a player who wears the number 10 shirt plays is,aleatoric,5.4619,0.1017,their throwing gait.,"[{""token"": "" a"", ""prob"": 0.1017}, {""token"": "" not"", ""prob"": 0.0555}, {""token"": "" one"", ""prob"": 0.0443}, {""token"": "" the"", ""prob"": 0.0393}, {""token"": ""."", ""prob"": 0.0299}]",6.005614,0.5599577
31,The origin of Vladimir Putin is,The origin of Anatoly Georgievich Ufimtsev is,The origin of a person with a typical Slavic patronymic is,aleatoric,4.5716,0.1113,not clear. Unless the,"[{""token"": "" uncertain"", ""prob"": 0.1113}, {""token"": "" unknown"", ""prob"": 0.1097}, {""token"": "" not"", ""prob"": 0.0899}, {""token"": "" unclear"", ""prob"": 0.085}, {""token"": "" a"", ""prob"": 0.0626}]",6.112394,0.68645823
32,the composer of Moonlight Sonata is,the composer of Tea for One is,the composer of a jazz standard about beverages is,aleatoric,6.7805,0.0923,131 years old. It,"[{""token"": "" a"", ""prob"": 0.0923}, {""token"": "" the"", ""prob"": 0.0405}, {""token"": "" an"", ""prob"": 0.0241}, {""token"": "" not"", ""prob"": 0.0239}, {""token"": "" one"", ""prob"": 0.0142}]",6.292927,0.8900234
33,In what country is the city of Moscow located is,In what country is Sutlepa is,In what country a village located near the Baltic coast is,aleatoric,6.022,0.0529,"located in,"" says 173","[{""token"": "" considered"", ""prob"": 0.0529}, {""token"": "" known"", ""prob"": 0.0448}, {""token"": "" the"", ""prob"": 0.0387}, {""token"": "" a"", ""prob"": 0.0367}, {""token"": "" called"", ""prob"": 0.0334}]",6.351153,0.58882946
34,The origin of Barack Obama is,The origin of Jim Baker is,The origin of an individual with a very common English name is,aleatoric,4.1688,0.1943,at different points in history,"[{""token"": "" unknown"", ""prob"": 0.1943}, {""token"": "" uncertain"", ""prob"": 0.1116}, {""token"": "" not"", ""prob"": 0.0991}, {""token"": "" unclear"", ""prob"": 0.0726}, {""token"": "" a"", ""prob"": 0.0585}]",6.273818,0.7327553
35,What sport does the Chicago Bulls play is,What sport does Granada Lions play is,What sport a team named after a predatory animal plays is,aleatoric,5.8279,0.0803,how it contrasts against the,"[{""token"": "" a"", ""prob"": 0.0803}, {""token"": "" not"", ""prob"": 0.0428}, {""token"": "" one"", ""prob"": 0.0395}, {""token"": "" the"", ""prob"": 0.0387}, {""token"": "","", ""prob"": 0.0243}]",6.106863,0.81006646
36,the screenwriter for the movie Pulp Fiction is,the screenwriter for The City is,the screenwriter for a film set in a metropolitan area is,aleatoric,6.4641,0.0798,a conveniently small American suburb,"[{""token"": "" a"", ""prob"": 0.0798}, {""token"": "" not"", ""prob"": 0.0302}, {""token"": "" the"", ""prob"": 0.0277}, {""token"": "" now"", ""prob"": 0.0223}, {""token"": "" an"", ""prob"": 0.0177}]",6.5367637,0.8696463
37,In what country is the British Museum located is,In what country is Tōhoku History Museum is,In what country a museum dedicated to regional history is,aleatoric,5.9181,0.0395,under attack by small-,"[{""token"": "" dedicated"", ""prob"": 0.0395}, {""token"": "" located"", ""prob"": 0.0337}, {""token"": "" going"", ""prob"": 0.0324}, {""token"": "" being"", ""prob"": 0.0298}, {""token"": "" not"", ""prob"": 0.0189}]",6.544909,1.0426377
38,The iPhone was created by,Apollo was created by,A Greek deity's name was created by,aleatoric,6.0565,0.155,being mixed into their ocean,"[{""token"": "" the"", ""prob"": 0.155}, {""token"": "" a"", ""prob"": 0.0912}, {""token"": "" Zeus"", ""prob"": 0.0352}, {""token"": "" an"", ""prob"": 0.0299}, {""token"": "" God"", ""prob"": 0.0156}]",-19.738455,8.089629
39,What sport does Novak Djokovic play is,What sport does Radoslav Školník play is,What sport a professional player from Eastern Europe plays is,aleatoric,5.457,0.0922,potentially quite dangerous before the,"[{""token"": "" a"", ""prob"": 0.0922}, {""token"": "" not"", ""prob"": 0.0595}, {""token"": "" determined"", ""prob"": 0.029}, {""token"": "" the"", ""prob"": 0.0273}, {""token"": "" still"", ""prob"": 0.0227}]",6.536175,1.1005106
40,Winston Churchill works as a,"Sir Thomas Clarges, 3rd Baronet works as a",A member of the 18th-century British aristocracy works as a,aleatoric,7.1523,0.0161,distant relative of Prince Philip,"[{""token"": "" clerk"", ""prob"": 0.0161}, {""token"": "" doctor"", ""prob"": 0.0149}, {""token"": "" lawyer"", ""prob"": 0.0137}, {""token"": "" private"", ""prob"": 0.0127}, {""token"": "" bar"", ""prob"": 0.0116}]",-9.090451,-16.530964
41,the capital of the Roman Empire is,the capital of Sánchez Carrión Province is,the capital of a coastal province in South America is,aleatoric,5.9482,0.0608,becoming a burrito Capital,"[{""token"": "" the"", ""prob"": 0.0608}, {""token"": "" a"", ""prob"": 0.0568}, {""token"": "" now"", ""prob"": 0.054}, {""token"": "" located"", ""prob"": 0.0527}, {""token"": "" in"", ""prob"": 0.0276}]",7.1668587,1.0344737
42,The occupation of Nelson Mandela is,The occupation of Elvin Penner is,The occupation of a politician from a small territory is,aleatoric,4.9775,0.152,never easy. But at,"[{""token"": "" a"", ""prob"": 0.152}, {""token"": "" not"", ""prob"": 0.096}, {""token"": "" considered"", ""prob"": 0.0433}, {""token"": "" an"", ""prob"": 0.0428}, {""token"": "" illegal"", ""prob"": 0.0323}]",7.120333,1.266052
43,In what country is the Nile River is,In what country is Kuczynka is,In what country a river with a name starting with 'K' is,aleatoric,5.557,0.1017,actually sort of kang,"[{""token"": "" called"", ""prob"": 0.1017}, {""token"": "" named"", ""prob"": 0.0735}, {""token"": "" known"", ""prob"": 0.0417}, {""token"": "" considered"", ""prob"": 0.0347}, {""token"": "" a"", ""prob"": 0.0342}]",6.5372634,0.51580554
44,The person responsible for the movie Men in Black is,The person responsible for Black is,The person responsible for a project with a color in its name is,aleatoric,4.8732,0.1782,a person who is properly,"[{""token"": "" responsible"", ""prob"": 0.1782}, {""token"": "" the"", ""prob"": 0.0826}, {""token"": "" not"", ""prob"": 0.0578}, {""token"": "" a"", ""prob"": 0.0449}, {""token"": "" usually"", ""prob"": 0.0278}]",6.358563,0.44473508
45,What sport does Michael Jordan play is,What sport does Miroslav Milutinović play is,What sport a player from a famous sports dynasty plays is,aleatoric,5.4994,0.1143,really the role played by,"[{""token"": "" a"", ""prob"": 0.1143}, {""token"": "" not"", ""prob"": 0.041}, {""token"": "" the"", ""prob"": 0.039}, {""token"": "" one"", ""prob"": 0.0262}, {""token"": "" determined"", ""prob"": 0.0246}]",6.1424274,0.91001797
46,In what country is the Great Wall of China is,In what country is Khvajeh Soheyl is,In what country a historical site named after a local leader is,aleatoric,5.7338,0.1138,honored by flag and host,"[{""token"": "" being"", ""prob"": 0.1138}, {""token"": "" named"", ""prob"": 0.0271}, {""token"": "" to"", ""prob"": 0.0239}, {""token"": "" now"", ""prob"": 0.0236}, {""token"": "" built"", ""prob"": 0.0233}]",6.283047,0.78868186
47,"By profession, Charles Darwin is a","By profession, William Australia Graham is a","By profession, a person with a geographical middle name is a",aleatoric,5.7229,0.2018,person who knows the English,"[{""token"": "" person"", ""prob"": 0.2018}, {""token"": "" member"", ""prob"": 0.0276}, {""token"": "" \"""", ""prob"": 0.0234}, {""token"": "" middle"", ""prob"": 0.0159}, {""token"": "" man"", ""prob"": 0.0155}]",-8.833664,-16.181328
48,What sport does Jesse Owens play is,What sport does Dumitru Hubert play is,What sport an athlete who competed in the early 20th century plays is,aleatoric,5.4911,0.1201,ultimately about meeting the human,"[{""token"": "" a"", ""prob"": 0.1201}, {""token"": "" one"", ""prob"": 0.0504}, {""token"": "" not"", ""prob"": 0.048}, {""token"": "" the"", ""prob"": 0.0381}, {""token"": "" an"", ""prob"": 0.0343}]",6.2513056,0.94076765
49,"By profession, Michael Tyson is a","By profession, Jim Brown is a","By profession, a person who shares a name with a famous athlete is a",aleatoric,6.3022,0.032,"knowledgeable athlete. However,","[{""token"": "" person"", ""prob"": 0.032}, {""token"": "" great"", ""prob"": 0.0283}, {""token"": "" celebrity"", ""prob"": 0.0275}, {""token"": "" professional"", ""prob"": 0.0264}, {""token"": "" \"""", ""prob"": 0.0254}]",-8.851863,-16.339144
50,The occupation of Meryl Streep is,The occupation of Jon Eikemo is,The occupation of a veteran stage performer is,aleatoric,4.9965,0.1642,supposed to be for soldier,"[{""token"": "" a"", ""prob"": 0.1642}, {""token"": "" not"", ""prob"": 0.073}, {""token"": "" an"", ""prob"": 0.0563}, {""token"": "" one"", ""prob"": 0.0482}, {""token"": "" illegal"", ""prob"": 0.0291}]",7.0565567,1.5766839
51,In what country is the BBC based in is,In what country is Seed 97.5 FM is,In what country a radio station broadcasting on a common frequency is,aleatoric,5.6968,0.073,bringing in funds? The,"[{""token"": "" considered"", ""prob"": 0.073}, {""token"": "" broadcasting"", ""prob"": 0.0614}, {""token"": "" broadcast"", ""prob"": 0.0388}, {""token"": "" not"", ""prob"": 0.0276}, {""token"": "" allowed"", ""prob"": 0.0248}]",6.461988,0.8020172
52,What sport does the FIFA World Cup play is,What sport does 1995 Cook Islands Round Cup play is,Any sport involving a regional cup tournament is,aleatoric,5.8569,0.089,without question a departure and,"[{""token"": "" a"", ""prob"": 0.089}, {""token"": "" going"", ""prob"": 0.0367}, {""token"": "" likely"", ""prob"": 0.0331}, {""token"": "" bound"", ""prob"": 0.031}, {""token"": "" not"", ""prob"": 0.0194}]",7.190613,1.1728683
53,What sport does Usain Bolt play is,What sport does Abdoul Thiam play is,What sport a player with a common West African surname plays is,aleatoric,5.7667,0.0896,"football. Sometimes, football","[{""token"": "" a"", ""prob"": 0.0896}, {""token"": "" not"", ""prob"": 0.0559}, {""token"": "" the"", ""prob"": 0.0377}, {""token"": "" one"", ""prob"": 0.036}, {""token"": "" football"", ""prob"": 0.0254}]",6.3210344,0.84281206
54,the composer of Carmen is,the composer of Gisela! is,the composer of an opera named after a woman is,aleatoric,6.5547,0.0695,known among historians as the,"[{""token"": "" a"", ""prob"": 0.0695}, {""token"": "" the"", ""prob"": 0.0296}, {""token"": "" not"", ""prob"": 0.0191}, {""token"": "" known"", ""prob"": 0.019}, {""token"": "" said"", ""prob"": 0.0185}]",6.015636,0.7521226
55,The category of The Godfather is,The category of The Take is,A random crime thriller belongs to the category of,aleatoric,5.7555,0.254,dramas written with a borderline,"[{""token"": "" \"""", ""prob"": 0.254}, {""token"": "" '"", ""prob"": 0.0383}, {""token"": "" the"", ""prob"": 0.0374}, {""token"": "" crime"", ""prob"": 0.0277}, {""token"": "" a"", ""prob"": 0.0197}]",-11.212297,-7.7883253
56,The theory of relativity was created by,The Key was created by,An everyday object found in a pocket was created by,aleatoric,6.6194,0.1342,French cartoonists in a,"[{""token"": "" a"", ""prob"": 0.1342}, {""token"": "" the"", ""prob"": 0.0619}, {""token"": "" an"", ""prob"": 0.0375}, {""token"": "" using"", ""prob"": 0.0219}, {""token"": "" combining"", ""prob"": 0.0215}]",-19.611975,7.518472
57,The painting The Starry Night was created by,Zonnetje was created by,A creative work with a Dutch diminutive title was created by,aleatoric,7.5111,0.0657,Vivien Grigoresc,"[{""token"": "" the"", ""prob"": 0.0657}, {""token"": "" a"", ""prob"": 0.055}, {""token"": "" an"", ""prob"": 0.0142}, {""token"": "" artist"", ""prob"": 0.0112}, {""token"": "" Dutch"", ""prob"": 0.0106}]",-19.275846,7.231459
58,What sport does Roger Federer play is,What sport does Roberto Nani play is,What sport a professional athlete from the Alps region plays is,aleatoric,5.5166,0.1022,a different matter entirely.,"[{""token"": "" a"", ""prob"": 0.1022}, {""token"": "" not"", ""prob"": 0.0459}, {""token"": "" the"", ""prob"": 0.028}, {""token"": "" one"", ""prob"": 0.0276}, {""token"": "" something"", ""prob"": 0.0276}]",6.4896727,0.9408592
59,Alexander Graham Bell works as a,Donald Robert Macgregor works as a,A man with a traditional Scottish name works as a,aleatoric,7.1939,0.0153,masked detective in Justice and,"[{""token"": "" car"", ""prob"": 0.0153}, {""token"": "" bar"", ""prob"": 0.0147}, {""token"": "" chef"", ""prob"": 0.0131}, {""token"": "" waiter"", ""prob"": 0.0128}, {""token"": "" security"", ""prob"": 0.0127}]",-9.35838,-16.436539
60,The song Bohemian Rhapsody was created by,Follow The Music was created by,One documentary about the recording industry was created by,aleatoric,6.3051,0.1252,Russia's prominent Jayne,"[{""token"": "" a"", ""prob"": 0.1252}, {""token"": "" the"", ""prob"": 0.1054}, {""token"": "" an"", ""prob"": 0.0336}, {""token"": "" filmmaker"", ""prob"": 0.0279}, {""token"": "" former"", ""prob"": 0.0124}]",-19.756,8.040239
61,the father of Queen Elizabeth II is,the father of Richard III of Capua is,the father of a minor medieval nobleman is,aleatoric,6.4367,0.0853,struggling to implicate himself,"[{""token"": "" a"", ""prob"": 0.0853}, {""token"": "" the"", ""prob"": 0.0318}, {""token"": "" killed"", ""prob"": 0.0216}, {""token"": "" murdered"", ""prob"": 0.0188}, {""token"": "" in"", ""prob"": 0.0184}]",6.320309,1.0673742
62,In what country is the Statue of Liberty is,In what country is Freedom is,In what country a monument dedicated to freedom is,aleatoric,5.3549,0.0764,erected today? It was,"[{""token"": "" being"", ""prob"": 0.0764}, {""token"": "" built"", ""prob"": 0.0566}, {""token"": "" erected"", ""prob"": 0.0516}, {""token"": "" to"", ""prob"": 0.0448}, {""token"": "" dedicated"", ""prob"": 0.0363}]",6.5881314,1.0423799
63,The category of Martin Luther King's biography is,The category of Martin is,A randomly chosen biography belongs to the category of,aleatoric,6.7122,0.1248,literature that is published and,"[{""token"": "" \"""", ""prob"": 0.1248}, {""token"": "" biography"", ""prob"": 0.0385}, {""token"": "" the"", ""prob"": 0.0361}, {""token"": "" '"", ""prob"": 0.0344}, {""token"": "" a"", ""prob"": 0.0325}]",-11.07009,-7.8647995
64,The headquarters of Nintendo is located in,Shinji Hamazaki is located in,A researcher with a Japanese surname is located in,aleatoric,5.0789,0.1562,spot on Pentro -,"[{""token"": "" the"", ""prob"": 0.1562}, {""token"": "" a"", ""prob"": 0.1348}, {""token"": "" Japan"", ""prob"": 0.0813}, {""token"": "" Tokyo"", ""prob"": 0.05}, {""token"": "" an"", ""prob"": 0.0265}]",-11.159921,-7.9338217
65,The Great Wall of China was created by,The Barrier was created by,One architectural structure serving as a barrier was created by,aleatoric,6.8655,0.1683,the founders of Kyoto University,"[{""token"": "" the"", ""prob"": 0.1683}, {""token"": "" a"", ""prob"": 0.0558}, {""token"": "" an"", ""prob"": 0.0173}, {""token"": "" architect"", ""prob"": 0.0173}, {""token"": "" architects"", ""prob"": 0.0057}]",-19.23776,7.186303
66,The category of Psycho is,The category of Shame is,Any psychological drama film belongs to the category of,aleatoric,5.9342,0.1682,"socially irresponsible, Frankenstein-","[{""token"": "" \"""", ""prob"": 0.1682}, {""token"": "" psychological"", ""prob"": 0.0461}, {""token"": "" '"", ""prob"": 0.038}, {""token"": "" the"", ""prob"": 0.0286}, {""token"": "" horror"", ""prob"": 0.0276}]",-11.181132,-7.738737
67,The movie Citizen Kane was created by,A Rowboat Romance was created by,One silent-era short film was created by,aleatoric,7.0376,0.0837,"all the

Art","[{""token"": "" the"", ""prob"": 0.0837}, {""token"": "" a"", ""prob"": 0.0689}, {""token"": "" an"", ""prob"": 0.0167}, {""token"": "" director"", ""prob"": 0.0134}, {""token"": "" one"", ""prob"": 0.01}]",-19.73607,8.007091
68,What sport does Manuel Neuer play is,What sport does Vladislav Matviyenko play is,What sport a generic goalkeeper from a Slavic league plays is,aleatoric,5.6542,0.0897,"immobile, strangely aggressive","[{""token"": "" a"", ""prob"": 0.0897}, {""token"": "" not"", ""prob"": 0.0757}, {""token"": "" the"", ""prob"": 0.0307}, {""token"": "" still"", ""prob"": 0.0204}, {""token"": "" one"", ""prob"": 0.0187}]",5.939783,0.6844973
69,Steve Jobs works as a,Russell Stokes works as a,A corporate executive with a common surname works as a,aleatoric,6.911,0.0407,security guard at a series,"[{""token"": "" consultant"", ""prob"": 0.0407}, {""token"": "" senior"", ""prob"": 0.0394}, {""token"": "" manager"", ""prob"": 0.0212}, {""token"": "" \"""", ""prob"": 0.0163}, {""token"": "" security"", ""prob"": 0.0149}]",-9.176206,-16.501854
70,In what country is Simon Bolivar from is,In what country is El Carmen Rivero Tórrez is,In what country a municipality named after a local hero is,aleatoric,6.339,0.0389,now considered sacred?,"[{""token"": "" going"", ""prob"": 0.0389}, {""token"": "" being"", ""prob"": 0.0253}, {""token"": "" named"", ""prob"": 0.0192}, {""token"": "" allowed"", ""prob"": 0.0169}, {""token"": "" now"", ""prob"": 0.0135}]",6.3549275,0.72333664
71,the father of Prince William is,the father of George is,the father of a random child named George is,aleatoric,6.098,0.1244,a hobo who has,"[{""token"": "" a"", ""prob"": 0.1244}, {""token"": "" the"", ""prob"": 0.0467}, {""token"": "" an"", ""prob"": 0.0262}, {""token"": "" in"", ""prob"": 0.0222}, {""token"": "" killed"", ""prob"": 0.0172}]",6.17674,0.8196204
72,Microsoft is located in,Aleksandar Markovski is located in,A software developer living in the Balkans is located in,aleatoric,5.344,0.1539,central Greece. The infrastructure,"[{""token"": "" the"", ""prob"": 0.1539}, {""token"": "" a"", ""prob"": 0.1056}, {""token"": "" Serbia"", ""prob"": 0.0246}, {""token"": "" an"", ""prob"": 0.0235}, {""token"": "" Brussels"", ""prob"": 0.0203}]",-10.981561,-7.9862723
73,the screenwriter for the movie Inception is,the screenwriter for Pilot is,the screenwriter for the first episode of any TV series is,aleatoric,6.6243,0.0807,a writer/executive,"[{""token"": "" a"", ""prob"": 0.0807}, {""token"": "" now"", ""prob"": 0.0363}, {""token"": "" the"", ""prob"": 0.0321}, {""token"": "" going"", ""prob"": 0.0175}, {""token"": "" an"", ""prob"": 0.0173}]",6.4066586,1.0282543
74,In what country is the city of Nice located is,In what country is La Couarde-sur-Mer is,In what country a seaside resort on the Atlantic is,aleatoric,6.1764,0.0438,willing to shed citizens',"[{""token"": "" a"", ""prob"": 0.0438}, {""token"": "" the"", ""prob"": 0.0342}, {""token"": "" considered"", ""prob"": 0.0257}, {""token"": "" not"", ""prob"": 0.0244}, {""token"": "" located"", ""prob"": 0.0226}]",6.7540574,0.9733772
75,In what country is the city of London located is,In what country is Earl is,In what country a town named after a noble title is,aleatoric,6.1737,0.0372,currently being obstructed by,"[{""token"": "" called"", ""prob"": 0.0372}, {""token"": "" considered"", ""prob"": 0.0341}, {""token"": "" named"", ""prob"": 0.0317}, {""token"": "" being"", ""prob"": 0.0275}, {""token"": "" known"", ""prob"": 0.0203}]",6.191237,0.6650446
76,the capital of the United States is,the capital of Gmina Babice is,the capital of a randomly selected rural district is,aleatoric,6.1902,0.0878,designated on not a floor,"[{""token"": "" a"", ""prob"": 0.0878}, {""token"": "" the"", ""prob"": 0.0599}, {""token"": "" located"", ""prob"": 0.0519}, {""token"": "" situated"", ""prob"": 0.0234}, {""token"": "" not"", ""prob"": 0.0219}]",6.7481194,1.0212991
77,The category of Parasite is,The category of El Último perro is,A randomly chosen foreign language film belongs to the category of,aleatoric,5.1983,0.259,Wasteland: Reality (as,"[{""token"": "" \"""", ""prob"": 0.259}, {""token"": "" '"", ""prob"": 0.0651}, {""token"": "" foreign"", ""prob"": 0.0432}, {""token"": "" films"", ""prob"": 0.0341}, {""token"": "" film"", ""prob"": 0.0304}]",-11.053449,-8.014571
78,The religious affiliation of the Archbishop of Canterbury is,The religious affiliation of Ricardo Watty Urquidi is,To name you one Catholic denomination is,aleatoric,3.958,0.3882,to shy away from doubt,"[{""token"": "" to"", ""prob"": 0.3882}, {""token"": "" a"", ""prob"": 0.0798}, {""token"": "" not"", ""prob"": 0.0781}, {""token"": "" an"", ""prob"": 0.0294}, {""token"": "" like"", ""prob"": 0.0137}]",6.275641,0.9290662
79,The category of The Bible is,The category of The Easiest Way is,An arbitrary self-help book falls under the category of,aleatoric,5.3216,0.2371,Indie – really – particularly,"[{""token"": "" \"""", ""prob"": 0.2371}, {""token"": "" self"", ""prob"": 0.0961}, {""token"": "" a"", ""prob"": 0.0709}, {""token"": "" '"", ""prob"": 0.063}, {""token"": "" an"", ""prob"": 0.0245}]",-10.965105,-7.8776627
